Angle;PositionX;PositionY;Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw;Erreur P;Erreur I;Erreur D
60;2,39;-130,05;528;-16640;-500;-336;0;84;57,6;1630,24;-0,0
60;2,41;-130,31;584;-16548;-464;-354;-13;88;57,6;1745,45;-0,01
60;2,42;-130,33;532;-16640;-472;-343;-31;84;57,58;1803,04;-0,02
60;2,43;-130,27;588;-16700;-484;-332;-8;88;57,58;1860,61;-0,01
60;2,42;-130,44;512;-16608;-488;-310;-1;82;57,58;1918,19;0,0
60;2,41;-130,32;576;-16660;-480;-324;-7;87;57,59;2033,36;0,01
60;2,43;-130,79;552;-16664;-428;-299;3;109;57,57;2090,93;-0,02
60;2,43;-130,87;568;-16668;-568;-336;-38;73;57,58;2148,51;0,01
60;2,45;-131,29;616;-16756;-548;-318;-18;87;57,57;2206,08;-0,01
60;2,49;-131,79;504;-16628;-632;-311;-9;80;57,53;2321,15;-0,02
60;2,51;-132,1;560;-16708;-688;-338;-20;81;57,51;2378,66;-0,01
60;2,51;-132,12;480;-16676;-452;-341;-12;88;57,49;2436,15;-0,02
60;2,51;-132,8;392;-16628;-520;-328;-24;68;57,49;2493,64;-0,0
60;2,5;-133,09;548;-16572;-508;-324;-15;82;57,5;2608,65;-0,01
60;2,49;-133,46;436;-16660;-480;-311;-27;78;57,5;2666,14;-0,0
60;2,48;-133,68;528;-16576;-508;-349;-33;106;57,52;2723,66;0,02
60;2,48;-133,77;512;-16640;-428;-313;-3;95;57,51;2781,18;-0,01
60;2,47;-133,76;616;-16600;-500;-336;-8;76;57,54;2896,25;0,01
60;2,46;-133,24;516;-16596;-356;-319;-16;89;57,52;2953,77;-0,01
60;2,47;-133,2;528;-16564;-448;-322;-21;77;57,53;3011,3;0,0
60;2,45;-132,93;512;-16632;-360;-311;-33;74;57,54;3068,84;0,01
60;2,42;-132,25;580;-16676;-444;-333;6;92;57,58;3183,99;0,02
60;2,42;-132,5;436;-16600;-556;-337;-15;79;57,58;3241,57;0,0
60;2,4;-131,97;476;-16644;-332;-333;-16;95;57,58;3299,15;0,0
60;2,4;-131,87;560;-16680;-400;-313;-31;86;57,59;3356,75;0,01
60;2,4;-131,37;500;-16640;-420;-315;-36;88;57,6;3471,95;-0,01
60;2,41;-131,56;536;-16648;-524;-312;-13;73;57,6;3529,55;0,0
60;2,41;-131,0;536;-16548;-348;-345;-30;88;57,59;3587,13;-0,01
60;2,41;-131,27;520;-16568;-540;-314;-10;94;57,59;3644,73;0,01
60;2,42;-131,26;568;-16596;-596;-335;-11;89;57,6;3759,91;0,01
60;2,41;-130,95;580;-16688;-332;-341;-43;100;57,59;3817,5;-0,01
60;2,4;-131,05;452;-16608;-420;-337;-21;82;57,6;3875,09;0,01
60;2,41;-131,27;564;-16656;-640;-319;-22;87;57,61;3932,7;0,01
60;2,41;-131,22;588;-16604;-444;-328;-19;76;57,59;4047,88;0,01
60;2,4;-130,72;608;-16656;-332;-318;-19;70;57,6;4105,48;0,01
60;2,4;-130,38;532;-16640;-464;-324;-22;80;57,6;4163,08;0,01
60;2,4;-130,41;576;-16612;-440;-322;-31;75;57,6;4220,68;-0,0
60;2,42;-130,9;524;-16588;-552;-329;9;83;57,58;4335,86;-0,02
60;2,42;-131,1;424;-16612;-448;-340;-14;67;57,58;4393,44;-0,01
60;2,4;-131,09;492;-16596;-404;-317;-4;98;57,59;4451,03;0,01
60;2,4;-130,83;512;-16600;-456;-343;-36;97;57,6;4508,62;0,01
60;2,4;-130,89;560;-16592;-544;-306;4;101;57,61;4623,83;0,0
60;2,39;-130,98;512;-16676;-440;-354;3;107;57,61;4681,44;-0,0
60;2,38;-130,99;480;-16624;-428;-331;-9;70;57,61;4739,05;0,01
60;2,38;-131,31;512;-16572;-516;-339;-28;88;57,62;4796,68;0,01
60;2,38;-131,37;452;-16740;-432;-327;-25;77;57,62;4911,91;-0,01
60;2,39;-131,37;588;-16652;-540;-319;-25;99;57,62;4969,54;0,01
60;2,39;-131,07;560;-16712;-376;-339;-41;67;57,61;5027,15;-0,01
60;2,39;-131,03;580;-16644;-452;-330;-3;82;57,61;5084,76;0,0
60;2,4;-130,92;540;-16664;-464;-334;-14;86;57,61;5199,98;-0,0
60;2,41;-131,12;564;-16640;-492;-312;3;93;57,6;5257,57;-0,01
60;2,4;-131,08;500;-16668;-540;-329;-12;85;57,61;5315,18;0,01
60;2,38;-131,12;456;-16632;-420;-307;-50;68;57,61;5372,78;-0,0
60;2,36;-130,88;476;-16612;-368;-293;-27;97;57,63;5488,04;0,0
60;2,36;-131,35;496;-16780;-480;-323;-44;84;57,64;5545,68;0,01
60;2,37;-131,28;576;-16620;-388;-322;-32;67;57,63;5603,31;-0,01
60;2,38;-131,27;568;-16676;-424;-332;-20;80;57,63;5660,93;-0,0
60;2,38;-131,53;560;-16588;-588;-327;-28;64;57,63;5776,18;0,0
60;2,38;-131,81;400;-16708;-548;-330;1;91;57,62;5833,81;-0,01
60;2,39;-131,83;552;-16660;-512;-346;-15;85;57,62;5891,43;-0,0
60;2,38;-131,97;416;-16720;-492;-333;-18;92;57,62;5949,04;-0,0
60;2,38;-132,15;560;-16612;-548;-305;-7;95;57,63;6064,3;-0,0
60;2,38;-132,16;496;-16620;-444;-325;-30;101;57,61;6121,91;-0,01
60;2,39;-132,23;524;-16596;-480;-327;5;73;57,62;6179,53;0,0
60;2,39;-132,3;500;-16564;-512;-313;-47;69;57,62;6237,14;-0,0
60;2,39;-132,39;588;-16740;-492;-316;-11;77;57,61;6352,37;-0,01
60;2,39;-132,46;540;-16648;-464;-325;-16;80;57,61;6409,98;-0,0
60;2,4;-132,68;528;-16616;-528;-325;-4;59;57,61;6467,58;-0,0
60;2,39;-132,52;548;-16684;-356;-347;-26;93;57,6;6525,19;-0,0
60;2,38;-132,45;472;-16516;-488;-304;-5;66;57,62;6640,42;0,0
60;2,39;-132,57;504;-16604;-416;-337;-31;72;57,61;6698,03;-0,01
60;2,39;-132,31;548;-16640;-472;-317;-35;78;57,61;6755,64;0,0
60;2,4;-132,48;508;-16660;-536;-362;10;79;57,61;6813,25;-0,0
60;2,4;-132,74;524;-16684;-512;-328;-27;94;57,6;6928,45;-0,0
60;2,41;-132,73;616;-16704;-532;-330;16;101;57,6;6986,05;0,0
60;2,41;-132,56;524;-16596;-476;-333;-15;85;57,6;7043,65;-0,01
60;2,4;-132,21;580;-16640;-456;-319;-17;81;57,6;7101,25;0,0
60;2,41;-132,46;480;-16692;-528;-352;-4;87;57,59;7216,43;-0,01
60;2,4;-132,23;444;-16680;-464;-337;-26;86;57,59;7274,02;0,0
60;2,41;-132,2;536;-16608;-464;-347;-53;47;57,6;7331,62;0,0
60;2,41;-132,21;512;-16660;-488;-326;-5;84;57,6;7389,22;-0,0
60;2,4;-132,22;532;-16648;-480;-335;-17;92;57,6;7504,42;0,0
60;2,41;-132,2;568;-16616;-520;-344;-5;95;57,6;7562,01;-0,0
60;2,41;-132,14;620;-16576;-512;-321;0;78;57,6;7619,61;0,0
60;2,41;-132,24;532;-16652;-492;-310;-20;75;57,59;7677,21;-0,01
60;2,41;-132,28;600;-16636;-472;-332;-12;86;57,59;7792,39;0,0
60;2,42;-132,22;592;-16672;-576;-335;-18;78;57,59;7849,98;-0,01
60;2,43;-132,45;432;-16608;-504;-327;-1;79;57,57;7907,55;-0,02
60;2,43;-132,27;496;-16684;-528;-321;-5;102;57,57;7965,11;0,0
60;2,44;-132,44;468;-16676;-536;-328;-7;101;57,56;8080,24;-0,01
60;2,44;-132,55;464;-16712;-516;-328;30;80;57,56;8137,8;-0,0
60;2,45;-132,78;520;-16624;-644;-311;0;114;57,56;8195,36;0,0
60;2,44;-132,83;472;-16696;-424;-329;-26;94;57,55;8252,91;-0,01
60;2,44;-132,58;552;-16708;-452;-311;-19;95;57,56;8368,04;-0,01
60;2,44;-132,87;492;-16660;-476;-309;1;87;57,56;8425,6;-0,0
60;2,43;-132,71;492;-16664;-404;-350;-6;86;57,56;8483,16;0,0
60;2,44;-132,83;492;-16572;-500;-306;-13;78;57,56;8540,72;-0,0
60;2,43;-132,73;600;-16564;-472;-316;-21;114;57,57;8655,87;0,01
60;2,42;-132,63;480;-16676;-400;-312;-5;97;57,57;8713,44;-0,0
60;2,42;-132,75;520;-16608;-536;-334;-14;82;57,59;8771,03;0,02
60;2,42;-132,86;572;-16568;-636;-326;-34;118;57,59;8828,62;0,0
60;2,43;-133,16;444;-16596;-472;-320;4;83;57,56;8943,74;-0,01
60;2,43;-133,37;432;-16636;-488;-322;-34;94;57,56;9001,31;0,0
60;2,43;-133,41;504;-16720;-516;-329;-22;77;57,57;9058,88;0,01
60;2,43;-133,34;480;-16576;-412;-334;-21;79;57,56;9116,44;-0,01
60;2,42;-133,52;472;-16620;-516;-314;-26;70;57,58;9231,59;-0,0
60;2,42;-133,39;568;-16600;-420;-316;0;108;57,58;9289,18;0,01
60;2,41;-133,2;508;-16756;-368;-333;-14;107;57,58;9346,76;-0,0
