Gas;PositionX;PositionY;Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw
100;0,0;0,0;0;0;0;0;0;0
100;0,0;0,0;0;0;0;0;0;0
100;0,0;0,0;0;0;0;0;0;0
100;0,0;0,0;0;0;0;0;0;0
100;0,0;0,0;0;0;0;0;0;0
100;0,0;0,0;0;0;0;0;0;0
100;0,0;0,0;0;0;0;0;0;0
100;0,0;0,0;0;0;0;0;0;0
100;0,0;0,0;0;0;0;0;0;0
100;0,0;0,0;0;0;0;0;0;0
100;0,0;0,0;0;0;0;0;0;0
100;0,0;0,0;0;0;0;0;0;0
100;0,0;0,0;0;0;0;0;0;0
100;2,0;2,0;2;2;2;2;2;2
100;0,0;0,0;0;0;0;0;0;0
100;2,0;2,0;2;2;2;2;2;2
100;0,0;0,0;0;0;0;0;0;0
100;0,0;0,0;0;0;0;0;0;0
100;0,0;0,0;0;0;0;0;0;0
100;2,0;2,0;2;2;2;2;2;2
100;0,0;0,0;0;0;0;0;0;0
100;2,0;2,0;2;2;2;2;2;2
100;0,0;0,0;0;0;0;0;0;0
100;2,0;2,0;2;2;2;2;2;2
100;3,81;-144,78;604;-16672;-928;-385;37;71
100;8,98;-127,18;5668;-16260;-264;-231;1019;178
100;12,42;-127,84;5312;-16936;-4476;-326;165;-297
100;11,4;-115,54;2060;-16980;768;-114;-372;912
100;11,04;-104,67;2428;-17232;1524;193;519;408
100;12,84;-102,19;7524;-18448;-464;361;599;213
100;15,04;-72,82;-8384;-17100;624;828;-408;101
100;16,61;-49,73;-7348;-17540;2340;1389;173;209
100;16,46;-35,26;-1968;-17028;3252;1989;721;203
100;15,67;-34,1;1776;-17236;1416;2644;-941;158
100;15,13;-30,56;1316;-16732;2152;3220;-1736;112
100;15,32;-19,34;-1860;-17128;3576;3902;-1472;203
100;15,33;-11,75;-536;-17816;3680;4622;-382;-17
100;17,48;-15,7;8308;-17512;3196;5307;-616;9
100;17,21;-6,42;-1484;-17756;2916;5897;-893;212
