Angle;PositionX;PositionY;Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw;Erreur P;Erreur I;Erreur D
60;2,44;-134,51;376;-16716;-556;-310;-47;71;57,55;1744,82;-0,03
60;2,46;-134,58;580;-16608;-488;-331;-11;87;57,55;1802,37;-0,0
60;2,47;-134,24;508;-16652;-540;-333;-12;79;57,53;1917,42;0,01
60;2,47;-134,04;548;-16596;-536;-311;-21;75;57,54;1974,97;0,01
60;2,47;-134,26;568;-16604;-472;-322;-11;84;57,53;2032,5;-0,01
60;2,46;-134,46;464;-16680;-488;-312;-33;74;57,54;2147,55;0,02
60;2,47;-134,71;528;-16672;-616;-328;-34;80;57,55;2205,1;0,01
60;2,46;-134,76;556;-16804;-448;-327;-13;84;57,54;2262,63;-0,01
60;2,44;-134,81;444;-16716;-436;-324;-30;88;57,55;2377,72;0,0
60;2,43;-134,37;524;-16636;-484;-351;-19;69;57,57;2435,29;0,02
60;2,44;-133,97;572;-16700;-456;-323;-40;79;57,56;2492,85;-0,01
60;2,44;-133,94;496;-16576;-476;-318;-35;65;57,56;2607,97;-0,0
60;2,41;-133,62;460;-16708;-388;-334;-51;96;57,57;2665,55;0,01
60;2,4;-133,52;492;-16580;-428;-326;8;101;57,59;2723,14;0,02
60;2,41;-132,86;600;-16572;-420;-349;-4;115;57,59;2838,32;-0,0
60;2,42;-132,94;480;-16624;-488;-329;-26;67;57,58;2895,9;-0,01
60;2,42;-132,78;568;-16588;-404;-329;2;88;57,58;2953,48;-0,0
60;2,4;-132,24;476;-16648;-376;-319;3;74;57,59;3068,65;0,0
60;2,4;-132,54;440;-16636;-536;-336;-24;52;57,6;3126,24;0,01
60;2,41;-132,29;552;-16656;-320;-322;-35;74;57,59;3183,83;-0,01
60;2,42;-132,47;544;-16652;-532;-317;3;66;57,59;3299,02;-0,01
60;2,41;-132,37;532;-16556;-456;-338;-26;72;57,59;3356,61;0,0
60;2,41;-132,74;496;-16708;-504;-326;-33;95;57,59;3414,2;-0,0
60;2,39;-132,32;552;-16620;-360;-336;-8;86;57,61;3529,4;0,02
60;2,39;-132,44;584;-16664;-488;-322;-46;83;57,61;3587,02;0,01
60;2,39;-131,83;664;-16600;-500;-327;-31;89;57,62;3644,64;0,01
60;2,38;-131,37;580;-16768;-376;-320;-23;91;57,62;3759,87;0,01
60;2,39;-131,54;508;-16504;-540;-323;-39;76;57,61;3817,48;-0,01
60;2,39;-131,93;444;-16592;-492;-308;-39;112;57,61;3875,09;-0,0
60;2,38;-132,05;476;-16676;-476;-334;-23;67;57,62;3990,34;-0,0
60;2,36;-132,15;468;-16620;-368;-341;-37;71;57,63;4047,96;0,01
60;2,36;-131,85;492;-16640;-468;-327;-16;72;57,64;4105,6;0,01
60;2,36;-131,83;528;-16596;-480;-321;-13;72;57,64;4220,88;-0,0
60;2,38;-132,07;524;-16756;-568;-329;-12;83;57,63;4278,51;-0,01
60;2,39;-131,93;604;-16660;-520;-331;-14;91;57,62;4336,13;-0,01
60;2,38;-131,3;444;-16648;-440;-320;-6;73;57,61;4451,35;-0,0
60;2,38;-131,32;448;-16656;-408;-310;6;82;57,61;4508,95;-0,0
60;2,38;-131,53;512;-16640;-500;-316;-6;77;57,62;4566,57;0,01
60;2,4;-131,57;520;-16580;-500;-319;-28;79;57,6;4681,78;-0,01
60;2,41;-131,61;508;-16612;-516;-342;-25;92;57,6;4739,38;-0,01
60;2,4;-131,47;568;-16632;-452;-324;-22;75;57,6;4796,98;0,0
60;2,4;-131,71;500;-16688;-624;-337;-47;85;57,61;4912,2;0,0
60;2,4;-131,71;464;-16596;-432;-325;-19;69;57,6;4969,8;-0,01
60;2,4;-131,87;548;-16620;-600;-309;-24;94;57,61;5027,41;0,01
60;2,4;-131,72;600;-16592;-456;-325;-44;75;57,61;5142,62;-0,0
60;2,4;-131,64;544;-16636;-356;-324;-7;83;57,6;5200,22;-0,01
60;2,4;-131,45;616;-16632;-448;-327;-37;57;57,6;5257,83;0,01
60;2,39;-131,33;540;-16560;-436;-329;-36;93;57,61;5373,04;0,0
60;2,4;-131,26;556;-16592;-456;-330;-31;85;57,6;5430,64;-0,01
60;2,4;-131,21;480;-16636;-500;-341;-39;70;57,6;5488,24;-0,0
60;2,41;-130,97;540;-16692;-432;-343;-37;65;57,59;5603,42;-0,0
60;2,41;-130,84;540;-16696;-444;-313;-21;62;57,59;5661,02;0,0
60;2,41;-130,75;552;-16620;-380;-325;-1;82;57,59;5718,61;-0,0
60;2,4;-131,16;508;-16648;-496;-342;-27;77;57,6;5833,8;0,0
60;2,41;-131,35;564;-16756;-516;-306;-9;80;57,59;5891,39;-0,0
60;2,42;-130,99;572;-16736;-436;-328;14;65;57,58;5948,98;-0,01
60;2,42;-131,23;500;-16620;-504;-345;0;63;57,58;6064,14;0,0
60;2,42;-131,4;552;-16672;-576;-312;-28;83;57,59;6121,72;0,0
60;2,4;-131,26;452;-16644;-404;-305;-1;74;57,59;6179,31;0,0
60;2,4;-131,88;484;-16672;-632;-345;-2;72;57,61;6294,53;0,0
60;2,4;-131,68;596;-16596;-384;-339;-5;76;57,6;6352,13;-0,0
60;2,39;-131,7;492;-16608;-524;-355;-9;80;57,61;6409,74;0,01
60;2,38;-131,34;536;-16688;-396;-329;-3;88;57,61;6524,96;0,0
60;2,39;-131,3;524;-16668;-488;-327;-60;85;57,61;6582,57;-0,0
60;2,41;-131,28;644;-16680;-460;-318;-10;67;57,6;6640,18;-0,01
60;2,39;-130,91;512;-16544;-312;-332;-4;87;57,6;6755,38;0,0
60;2,37;-130,52;580;-16688;-364;-313;-52;64;57,62;6813,01;0,02
60;2,37;-130,58;496;-16536;-372;-323;-21;70;57,63;6870,63;0,0
60;2,37;-130,9;476;-16640;-600;-338;-11;89;57,64;6985,91;-0,0
60;2,36;-130,97;552;-16692;-548;-334;-18;70;57,64;7043,56;0,01
60;2,36;-130,9;568;-16736;-480;-314;-23;83;57,64;7101,2;-0,0
60;2,37;-130,89;472;-16596;-564;-319;-40;74;57,63;7216,47;-0,01
60;2,37;-130,92;564;-16636;-516;-325;-49;105;57,64;7274,11;0,0
60;2,38;-131,1;544;-16672;-568;-310;-22;106;57,63;7331,74;-0,0
60;2,37;-131,3;528;-16616;-444;-317;-23;63;57,62;7446,99;0,0
60;2,38;-131,49;444;-16552;-576;-350;1;77;57,62;7504,62;-0,0
60;2,39;-131,73;524;-16580;-556;-330;-34;79;57,62;7562,24;-0,0
60;2,41;-131,76;608;-16680;-496;-320;-34;77;57,6;7677,43;0,0
60;2,41;-132,08;444;-16636;-500;-299;-10;57;57,58;7735,01;-0,02
60;2,42;-131,82;520;-16712;-412;-346;-10;82;57,58;7792,59;-0,0
60;2,42;-131,72;564;-16776;-464;-328;4;113;57,59;7907,77;-0,0
60;2,41;-132,0;388;-16660;-448;-321;-30;83;57,58;7965,34;-0,01
60;2,42;-132,2;536;-16620;-548;-326;-21;56;57,58;8022,92;0,01
60;2,42;-132,2;484;-16584;-456;-326;-36;65;57,57;8138,08;-0,0
60;2,43;-132,28;480;-16588;-656;-348;-13;75;57,58;8195,66;0,01
60;2,43;-132,45;492;-16608;-476;-333;9;90;57,57;8253,22;-0,01
60;2,44;-132,8;512;-16656;-644;-329;-35;80;57,56;8368,36;-0,01
60;2,44;-132,98;460;-16680;-512;-329;-20;78;57,55;8425,91;-0,01
60;2,45;-132,94;560;-16488;-484;-342;-29;67;57,55;8483,47;0,0
60;2,47;-132,91;540;-16692;-536;-331;-3;68;57,54;8598,55;-0,0
60;2,47;-132,79;520;-16544;-440;-337;-32;97;57,53;8656,07;-0,01
60;2,47;-132,69;544;-16616;-448;-313;-14;92;57,53;8713,6;-0,0
60;2,48;-132,6;612;-16652;-484;-330;-46;63;57,53;8828,66;-0,0
60;2,47;-132,61;464;-16696;-508;-316;-42;67;57,52;8886,18;-0,0
60;2,47;-132,68;576;-16680;-480;-315;-43;100;57,53;8943,71;0,01
60;2,46;-132,59;492;-16624;-408;-325;-20;93;57,53;9058,77;0,0
60;2,46;-132,55;504;-16644;-452;-343;-26;82;57,53;9116,31;0,0
60;2,46;-132,54;544;-16732;-528;-338;-36;88;57,54;9173,85;0,01
60;2,46;-132,3;616;-16676;-620;-331;-16;88;57,55;9288,94;0,01
60;2,44;-131,87;512;-16616;-368;-329;-6;91;57,55;9346,49;0,0
60;2,45;-131,73;560;-16732;-428;-329;-9;83;57,55;9404,04;0,0
60;2,44;-131,59;576;-16696;-356;-322;4;78;57,56;9519,16;0,0
60;2,44;-131,9;492;-16632;-512;-299;-48;97;57,56;9576,72;-0,0
60;2,44;-131,9;488;-16616;-400;-331;-1;103;57,56;9634,27;0,0
60;2,43;-131,48;456;-16572;-440;-346;-34;80;57,56;9749,41;-0,01
60;2,43;-131,57;532;-16632;-452;-335;-8;98;57,57;9806,98;0,01
60;2,43;-131,59;568;-16648;-448;-327;-14;92;57,57;9864,55;-0,0
60;2,43;-131,85;436;-16576;-460;-315;-19;75;57,57;9979,68;-0,0
60;2,42;-131,83;480;-16660;-412;-341;-6;78;57,58;10037,25;0,01
60;2,42;-131,77;464;-16580;-388;-316;-37;68;57,57;10094,83;-0,0
60;2,42;-131,97;480;-16568;-504;-323;-22;72;57,58;10210,0;-0,01
60;2,4;-132,01;444;-16688;-408;-318;-5;68;57,59;10267,59;0,01
60;2,4;-132,09;484;-16584;-508;-310;-36;90;57,6;10325,19;0,01
60;2,4;-132,37;500;-16724;-440;-320;-28;84;57,6;10440,39;-0,0
60;2,4;-132,3;464;-16672;-476;-323;-24;83;57,6;10497,99;-0,0
60;2,4;-132,22;548;-16632;-492;-314;3;82;57,6;10555,59;-0,0
60;2,42;-132,35;540;-16652;-496;-321;-32;75;57,59;10670,77;-0,0
60;2,41;-132,21;528;-16708;-404;-349;6;91;57,59;10728,36;0,0
60;2,4;-132,17;488;-16608;-444;-305;-30;100;57,6;10785,95;0,01
60;4,39;-133,03;18555;288;-7767;488;-16608;21509;57,6;10843,56;0,0
60;4,28;-133,21;504;-16620;-444;-319;-4;91;55,68;10954,89;0,02
60;4,23;-133,03;568;-16536;-360;-355;2;106;55,74;11010,63;0,06
60;4,17;-132,89;496;-16620;-412;-337;-19;87;55,81;11066,43;0,07
60;4,08;-132,64;484;-16688;-488;-343;3;85;55,88;11178,18;0,02
60;4,03;-132,39;600;-16632;-356;-327;-8;64;55,94;11234,13;0,06
60;3,98;-132,46;492;-16700;-420;-296;-1;83;55,99;11290,12;0,05
60;3,9;-132,56;608;-16644;-460;-320;-21;87;56,07;11402,24;0,02
60;3,86;-132,41;540;-16656;-520;-305;-23;89;56,11;11458,36;0,04
60;3,82;-132,34;524;-16608;-452;-320;5;60;56,16;11514,52;0,05
60;3,74;-132,45;504;-16636;-552;-311;-20;49;56,23;11626,96;0,03
