Gas;PositionX;PositionY;Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw
100;1066,25;-48,77;5884;-16904;3620;4620;39;155
100;519,59;-49,36;2860;-17484;2436;5175;-2210;146
100;303,76;-53,64;5572;-17232;3244;5521;-2815;29
100;163,02;-49,43;2312;-17020;2768;5873;-3418;90
100;67,01;-55,25;7036;-16752;3000;6243;-1323;137
100;-1,14;-56,54;4808;-16784;3008;6523;2095;206
100;-46,81;-49,79;2456;-16940;3540;6762;1469;226
100;-75,46;-25,37;-1416;-16412;3116;6994;504;163
100;-90,08;2,36;-4312;-17216;3184;7153;-326;51
100;-97,22;22,33;-3960;-16912;3288;7291;-1233;150
100;-100,96;21,63;332;-16920;3672;7375;-1125;180
100;-101,37;20,1;452;-16528;3800;7360;-1923;275
100;-96,51;4,52;7220;-16428;3844;7357;-1640;295
100;-94,08;3,91;992;-16652;4312;7331;426;262
100;-90,62;12,11;-2128;-16444;4492;7265;784;197
100;-87,43;16,07;-988;-16364;4152;7185;1325;41
100;-83,05;25,03;-3924;-16244;4336;7065;-229;144
100;-79,53;26,37;-1016;-15804;4532;6884;-984;197
100;-75,77;25,56;-332;-15052;4944;6573;-2479;156
100;-70,1;14,29;7020;-15096;5092;6265;-1786;126
100;-66,83;17,25;-1532;-15488;5160;6046;738;66
100;-63,98;19,68;-1348;-15176;4704;5768;1223;-71
100;-61,4;22,77;-1816;-15232;4368;5456;1358;-138
100;-58,58;22,33;-412;-14680;5240;5078;-902;-67
100;-55,19;23,91;-2136;-14156;6216;4588;-2472;-53
100;-52,45;19,85;1808;-14172;5564;4161;-2768;-33
100;-48,53;12,79;6116;-13724;6184;3713;-127;-111
100;-46,41;13,25;-340;-14028;5580;3367;1568;-209
100;-44,2;13,02;136;-13924;6060;2915;1745;-217
100;-41,92;16,85;-3556;-14160;5724;2507;250;-197
100;-39,98;16,14;-56;-13432;6032;1961;-1824;-12
100;-37,88;12,7;2492;-13128;6160;1408;-2374;149
100;-34,95;6,58;7168;-13376;6252;950;-1146;110
100;-33,25;7,45;-560;-13292;6700;483;1328;40
100;-31,98;7,58;168;-13296;5960;24;2042;21
100;-31,03;10,35;-2364;-13792;5060;-412;-83;166
100;-30,13;9,62;468;-13348;5436;-872;-548;242
100;-28,55;11,61;-2836;-13232;6920;-1402;-1839;411
100;-26,35;6,67;7180;-13200;6812;-1902;-138;363
100;-24,88;3,85;4108;-13232;6904;-2309;1290;362
100;-23,92;1,77;3192;-14028;6456;-2680;2130;213
100;-22,7;6,18;-5620;-14368;6368;-3101;1425;268
100;-22,14;4,33;2220;-13900;5940;-3547;-100;412
100;-21,46;6,09;-2128;-13592;6336;-3922;-609;426
100;-20,24;1,75;6752;-13844;5932;-4375;-522;448
100;-19,56;4,43;-3204;-13980;6628;-4731;1277;245
100;-19,41;5,28;-748;-14860;5952;-5014;1122;174
100;-19,12;8,07;-3312;-15108;5700;-5192;1717;62
100;-19,08;6,41;1776;-14884;5352;-5495;-360;185
100;-18,53;8,2;-3028;-14556;6780;-5869;-1323;267
100;-18,29;7,14;1000;-14308;6148;-6092;-1836;125
100;-17,95;5,52;2576;-14948;6400;-6225;1362;19
100;-17,94;3,53;2856;-15912;5196;-6315;1959;-165
100;-18,08;2,57;1580;-15860;4964;-6423;2397;-216
100;-18,19;4,21;-1756;-15724;4812;-6484;43;-172
100;-18,0;5,75;-2348;-15388;5736;-6653;-1264;-64
100;-17,33;1,94;6624;-15664;5332;-6757;-746;-31
100;-16,96;-1,13;5204;-15788;4944;-6742;867;-110
100;-17,28;0,07;-700;-16564;4144;-6607;2101;-133
100;-17,24;3,09;-3420;-16860;4508;-6414;1881;-186
100;-17,11;0,29;3848;-16560;4356;-6346;-295;-77
100;-17,16;0,09;344;-16180;4680;-6278;-939;4
100;-16,94;-2,76;4036;-16152;4200;-6169;-1062;5
100;-16,81;-3,05;1132;-16636;5200;-5915;1669;41
100;-16,58;0,16;-3720;-16648;4204;-5725;1622;-42
100;-16,67;1,55;-996;-16552;3700;-5377;2053;-125
100;-16,54;4,17;-2924;-16648;3508;-5015;-186;-52
100;-16,46;4,06;-8;-16596;4136;-4753;-1084;138
100;-16,19;4,76;-1184;-16480;4652;-4525;-1641;56
100;-15,42;1,31;6048;-16564;4012;-4173;387;113
100;-15,22;4,15;-2736;-16660;3080;-3698;1695;-3
100;-15,16;6,16;-1580;-16984;2720;-3254;1737;-85
100;-14,28;9,67;-6300;-17108;3724;-2850;564;-63
100;-14,03;9,26;64;-16632;3656;-2518;-1072;90
100;-13,54;6,59;2860;-16124;3620;-2192;-1818;60
100;-12,58;3,1;6056;-16972;3980;-1709;-856;121
100;-12,2;3,75;-600;-16880;3788;-1289;971;59
100;-11,72;5,28;-1644;-16588;3728;-816;1623;-131
100;-11,05;8,06;-3728;-16696;3152;-364;415;-101
100;-10,68;9,02;-1148;-16924;2960;71;-460;22
100;-10,2;8,04;576;-16584;3388;427;-2009;213
100;-9,46;5,62;2940;-16524;3788;814;-1536;173
100;-8,75;3,53;2808;-16664;3504;1183;898;100
100;-8,25;4,33;-680;-16452;3116;1576;1302;146
100;-7,69;6,22;-1940;-16828;2776;1977;541;121
100;-7,03;7,72;-2052;-16720;3228;2378;-944;152
100;-6,37;7,21;152;-17108;3768;2709;-1964;288
100;-5,59;4,68;2756;-16532;3380;2928;-2848;337
100;-4,49;1,68;5196;-16516;3556;3187;-401;319
100;-3,76;3,56;-2060;-16468;3476;3553;2106;229
100;-2,96;4,69;-1448;-16584;4216;3831;1536;140
100;-2,15;6,67;-3048;-17148;3580;4067;-119;145
100;-1,54;6,3;-8;-16276;3348;4161;-2070;303
100;-0,74;4,75;1856;-15792;4144;4208;-1871;265
100;0,39;2,13;4992;-16264;4608;4356;-1619;208
100;1,2;0,5;2912;-16672;4120;4463;825;23
100;1,83;0,61;156;-16228;3916;4584;1270;-167
100;2,37;1,37;-688;-16544;3496;4669;1247;-166
100;3,21;3,05;-3140;-15940;4312;4713;-1078;8
100;3,92;1,96;1400;-16052;4660;4627;-2207;49
100;5,01;-0,56;5668;-15748;4884;4517;-1397;70
100;6,15;-3,2;6748;-15544;4340;4479;141;-54
100;6,75;-1,46;-2420;-15988;4260;4471;1151;-156
100;7,29;0,17;-2436;-16336;4172;4426;494;-231
100;7,85;0,89;-1444;-15412;4640;4308;-1528;-43
100;8,38;0,19;924;-15256;4820;4086;-2087;-15
100;9,04;-1,32;2916;-15008;5236;3867;-1887;32
100;9,79;-3,06;4640;-15304;5216;3656;728;-32
100;10,25;-1,68;-1992;-15156;4860;3564;1375;-129
100;10,53;-1,14;-492;-15568;4480;3357;1011;-151
100;11,17;0,81;-4484;-14980;5188;3133;-410;-36
100;11,57;0,01;1304;-14556;5352;2821;-1917;190
100;12,04;-0,47;764;-14172;6080;2525;-1993;201
100;12,89;-3,05;8032;-14768;5096;2212;-350;184
100;13,37;-1,13;-3976;-14544;5776;2005;1494;35
100;13,45;-0,81;-48;-14960;4804;1800;1542;9
100;13,79;0,99;-4008;-15220;5568;1535;653;44
100;13,95;0,09;1692;-14468;5476;1131;-1419;271
100;14,13;0,08;-352;-13940;5884;751;-1959;296
