Gas;PositionX;PositionY;Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw
0;3,61;-150,09;600;-16796;-900;-407;0;67
0;3,67;-152,76;412;-16708;-1024;-383;19;47
0;3,78;-151,95;604;-16636;-1028;-384;9;60
0;3,71;-150,75;560;-16676;-836;-380;12;74
0;3,74;-151,76;448;-16636;-1032;-391;-3;77
0;3,71;-151,91;480;-16712;-932;-376;3;76
0;3,71;-151,25;584;-16740;-908;-384;-1;59
0;3,67;-150,93;512;-16692;-852;-377;5;61
0;3,65;-151,07;476;-16640;-904;-396;5;62
0;3,64;-150,89;536;-16684;-920;-387;16;74
0;3,64;-150,37;584;-16712;-892;-390;-20;57
0;3,61;-150,25;504;-16744;-864;-368;37;56
0;3,61;-150,07;536;-16756;-900;-401;-25;50
0;3,59;-150,49;452;-16800;-932;-374;-6;38
0;3,61;-150,61;520;-16696;-968;-380;-38;68
0;3,62;-150,81;500;-16692;-964;-381;2;51
0;3,69;-151,12;556;-16664;-1116;-384;-19;53
0;3,71;-151,04;556;-16640;-980;-376;20;46
0;3,71;-151,14;508;-16708;-952;-397;8;74
0;3,73;-151,56;480;-16716;-1016;-395;-8;94
0;3,7;-151,57;476;-16764;-876;-382;-8;58
0;3,67;-150,8;584;-16712;-820;-386;-9;54
0;3,68;-150,29;600;-16652;-904;-394;21;79
0;3,66;-150,15;528;-16604;-892;-366;-9;50
0;3,72;-150,31;568;-16656;-1068;-386;0;75
0;3,7;-150,37;496;-16692;-900;-393;-6;78
0;3,73;-150,23;592;-16688;-1000;-393;-10;58
0;3,8;-150,48;580;-16632;-1132;-393;36;53
0;3,78;-150,46;504;-16676;-892;-384;26;58
0;3,78;-150,19;580;-16720;-928;-391;-9;82
0;3,73;-149,99;496;-16720;-812;-395;14;55
0;3,69;-149,61;536;-16728;-812;-400;29;58
0;3,72;-149,41;612;-16808;-984;-381;-10;60
0;3,72;-150,16;416;-16724;-1012;-400;-15;39
0;3,7;-150,44;464;-16728;-924;-376;9;60
0;3,66;-150,77;416;-16764;-860;-371;-2;44
0;3,66;-150,79;520;-16676;-940;-386;24;36
0;3,66;-151,01;480;-16688;-948;-391;-17;45
0;3,65;-150,85;524;-16692;-880;-382;-1;74
0;3,63;-151,03;464;-16744;-904;-371;-16;40
0;3,66;-151,11;548;-16780;-1024;-381;-11;71
0;3,66;-150,46;648;-16700;-872;-406;8;59
0;3,66;-150,46;512;-16684;-912;-390;5;55
0;3,66;-150,59;516;-16732;-976;-374;-11;70
0;3,67;-150,33;584;-16700;-916;-365;9;60
0;3,67;-150,28;548;-16764;-948;-372;11;68
0;3,62;-150,21;452;-16688;-768;-388;-32;61
0;3,64;-150,55;488;-16716;-1036;-371;4;55
0;3,59;-150,54;428;-16780;-760;-374;2;67
0;3,59;-150,45;532;-16764;-900;-399;23;49
0;3,6;-150,26;600;-16764;-960;-380;1;61
0;3,61;-150,16;548;-16624;-916;-409;18;49
0;3,63;-150,3;536;-16772;-1024;-364;26;77
0;3,64;-150,11;584;-16756;-928;-377;-4;58
0;3,64;-150,1;544;-16660;-952;-371;19;58
0;3,62;-150,02;500;-16620;-840;-389;6;65
0;3,6;-149,81;516;-16736;-800;-383;-8;84
0;3,62;-149,86;572;-16724;-1028;-398;3;79
0;3,6;-149,7;520;-16684;-824;-385;-6;50
0;3,58;-149,5;504;-16672;-776;-393;12;80
0;3,55;-149,28;520;-16688;-788;-380;7;55
0;3,57;-149,57;496;-16768;-1036;-401;18;60
0;3,56;-149,65;476;-16772;-864;-384;7;76
0;3,55;-149,8;468;-16656;-900;-401;28;78
0;3,54;-149,7;512;-16636;-836;-378;17;59
0;3,55;-149,72;536;-16696;-940;-393;-13;52
0;3,54;-149,66;516;-16856;-864;-389;-8;61
0;3,54;-149,9;472;-16716;-972;-384;8;83
0;3,52;-150,03;428;-16652;-812;-393;-9;34
0;3,53;-150,4;424;-16632;-984;-391;-6;57
0;3,55;-150,56;528;-16756;-1044;-387;-8;66
0;3,54;-150,74;444;-16720;-904;-384;-19;85
0;3,54;-150,54;556;-16776;-860;-377;-5;71
0;3,53;-150,69;476;-16808;-944;-361;40;70
0;3,51;-150,36;536;-16720;-760;-367;1;68
0;3,51;-150,14;572;-16660;-860;-382;22;69
0;3,51;-150,08;532;-16688;-896;-374;28;61
0;3,51;-150,05;524;-16744;-900;-380;11;49
0;3,51;-149,93;540;-16688;-864;-383;18;65
0;3,51;-149,68;600;-16708;-872;-366;15;61
0;3,52;-149,74;532;-16724;-964;-376;-16;80
0;3,54;-149,79;560;-16844;-1012;-370;38;57
0;3,54;-149,94;484;-16664;-952;-397;7;51
0;3,54;-149,85;540;-16792;-880;-405;16;78
0;3,53;-149,85;512;-16676;-888;-355;-22;63
0;3,54;-149,85;540;-16764;-936;-407;17;68
0;3,55;-150,09;452;-16700;-972;-412;14;73
0;3,56;-150,17;516;-16728;-968;-378;6;70
0;3,56;-150,18;516;-16724;-908;-393;10;55
0;3,55;-150,14;512;-16696;-876;-373;12;60
0;3,55;-150,35;452;-16680;-952;-394;16;85
0;3,55;-150,53;452;-16640;-940;-389;28;54
0;3,56;-150,44;552;-16632;-900;-400;8;63
0;3,57;-150,39;576;-16716;-980;-393;-9;84
0;3,57;-150,02;636;-16644;-832;-367;25;45
0;3,57;-150,06;492;-16696;-888;-400;-3;62
0;3,57;-150,19;488;-16640;-960;-382;11;58
0;3,57;-150,09;560;-16696;-900;-372;3;54
0;3,57;-150,08;532;-16724;-920;-370;8;59
0;3,55;-150,04;456;-16756;-772;-401;-4;91
0;3,57;-150,0;596;-16716;-1004;-375;-4;72
0;3,58;-150,02;540;-16732;-960;-411;-11;39
0;3,58;-150,29;424;-16744;-960;-390;20;37
0;3,58;-150,44;480;-16688;-976;-394;17;71
0;3,59;-150,45;528;-16812;-944;-417;14;65
0;3,61;-150,7;480;-16796;-1088;-388;-13;51
0;3,62;-150,95;432;-16640;-988;-402;-3;61
0;3,61;-150,86;516;-16700;-852;-386;-9;75
0;3,62;-150,79;572;-16644;-956;-386;-12;70
0;3,62;-150,75;544;-16664;-928;-385;-13;48
0;3,62;-150,81;488;-16720;-928;-376;0;72
0;3,61;-150,78;516;-16708;-884;-382;-41;48
0;3,62;-150,79;548;-16684;-992;-403;18;75
0;3,61;-150,75;484;-16696;-828;-385;23;54
