Angle;PositionX;PositionY;Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw;Erreur P;Erreur I;Erreur D
60;28,6;-10,64;-10784;-19620;8984;12127;-4773;942;31,76;1152,68;-1,29
60;32,85;-3,58;-380;-19636;8256;15542;4637;389;27,03;1179,72;-4,73
60;33,97;-5,75;3508;-19392;7488;16271;-2143;624;26,3;1206,01;-0,73
60;34,73;-1,58;-7944;-20344;6232;16984;-1085;322;26,11;1232,12;-0,19
60;35,13;0,33;6896;-18628;6668;17264;-3678;369;24,66;1282,27;-0,82
60;35,43;2,81;-764;-19564;4588;17403;1488;-6;24,19;1306,47;-0,47
60;35,77;6,32;-4748;-18936;4364;17209;-61;-208;24,45;1330,91;0,25
60;35,83;7,81;244;-17816;3916;16695;-1082;-372;24,47;1355,38;0,02
60;35,0;8,52;-544;-17140;4140;16056;-1128;-587;24,3;1404,42;-0,43
60;35,25;7,94;-1968;-16264;4080;15263;-1712;-612;24,43;1428,85;0,13
60;35,51;8,97;-5736;-15292;5128;14349;-2390;-557;24,84;1453,69;0,41
60;35,48;9,78;1072;-15052;4480;13400;-70;-595;24,71;1478,4;-0,13
60;36,12;2,57;9312;-13548;2200;12136;1234;-889;23,93;1526,92;-0,67
60;36,07;3,94;-2112;-12012;5288;10828;-2588;-744;23,81;1550,73;-0,12
60;35,8;3,49;596;-12180;4208;9590;-349;-678;23,99;1574,72;0,18
60;35,39;3,03;-1404;-11028;3664;8125;-867;-609;24,46;1599,18;0,48
60;34,73;-0,68;2528;-10784;3280;6551;-378;-562;24,83;1648,82;0,03
60;34,23;-1,5;220;-10704;4412;5025;159;-369;25,42;1674,24;0,59
60;33,79;-1,49;-1952;-9712;4604;3500;-1610;-253;25,99;1700,23;0,56
60;33,01;-2,44;3440;-10300;3360;1910;-272;-93;26,58;1726,81;0,6
60;31,95;-3,54;2084;-9428;3796;255;1747;37;27,78;1781,89;0,48
60;31,18;-3,04;-2108;-9600;4356;-1400;-181;200;28,51;1810,41;0,73
60;30,18;-2,75;-920;-9524;4760;-2935;-1659;383;29,34;1839,75;0,83
60;29,25;-3,69;4108;-10104;4292;-4489;224;510;30,14;1869,88;0,8
60;28,14;-3,24;-460;-10800;4860;-5875;2293;716;31,66;1932,42;0,79
60;27,01;-2,09;-940;-10460;5376;-7276;826;806;32,66;1965,07;1,0
60;25,72;-1,51;36;-12860;6372;-8288;910;1089;33,64;1998,71;0,98
60;24,57;-2,98;5916;-12748;4824;-9115;3901;904;34,64;2033,35;1,0
60;23,92;-0,9;656;-13672;6644;-9777;1672;876;36,04;2104,73;0,71
60;23,94;-0,5;-5372;-11052;10588;-10221;472;1252;36,37;2141,1;0,32
60;23,38;-0,13;4080;-13568;10136;-10214;5471;1167;36,39;2177,49;0,02
60;22,99;1,43;-224;-14256;10816;-9977;-2970;1269;36,47;2213,96;0,07
60;23,48;1,54;-1812;-15384;11752;-9458;2255;805;36,87;2287,36;0,34
60;23,67;3,0;4804;-15692;12488;-8630;4364;753;36,51;2323,87;-0,36
60;24,09;1,21;7256;-14172;13152;-7854;-1292;654;36,08;2359,95;-0,43
60;24,53;1,26;8516;-15092;12488;-6885;-2911;401;35,45;2395,4;-0,63
60;25,69;1,44;2900;-14676;11784;-5788;-2287;259;34,67;2465,0;-0,26
60;26,32;0,08;2364;-14696;12576;-4657;-2894;-122;33,96;2498,96;-0,72
60;27,32;2,73;-11612;-13932;13816;-3649;-1761;-470;33,2;2532,17;-0,75
60;28,04;3,01;-9036;-14940;11988;-2590;863;-841;32,27;2564,43;-0,94
60;29,29;3,15;-880;-14632;11692;-1708;3332;-1117;30,98;2626,87;-0,48
60;29,74;3,13;8780;-15084;9912;-1018;1084;-991;30,57;2657,44;-0,41
60;30,15;4,81;-7652;-14908;10172;-484;-2838;-1058;30,14;2687,58;-0,43
60;30,62;3,31;2688;-14504;9012;-51;1675;-1255;29,46;2717,04;-0,68
60;31,02;3,2;1748;-14152;8004;116;-3012;-877;28,96;2775,18;-0,23
60;31,13;3,36;2604;-14240;8304;294;1476;-1079;28,9;2804,08;-0,06
60;31,24;5,08;-6608;-15392;7588;436;-9;-875;28,86;2832,93;-0,04
60;31,25;5,24;2680;-13876;7164;269;-2825;-617;28,73;2861,66;-0,13
60;31,37;4,02;2568;-13972;7676;168;701;-561;28,59;2919,02;-0,18
60;31,09;3,63;556;-14032;7160;-10;519;-466;28,81;2947,83;0,21
60;30,72;4,27;-312;-13988;6564;-266;594;-280;29,12;2976,95;0,32
60;30,4;5,11;-3140;-13876;6236;-626;806;-246;29,47;3006,42;0,34
60;30,02;5,43;-1500;-13996;6372;-976;1123;-129;29,84;3065,95;0,15
60;29,76;4,69;-1812;-14084;6556;-1352;1184;229;30,09;3096,04;0,25
60;29,22;5,03;-2120;-14024;5900;-1675;997;379;30,55;3126,59;0,46
60;28,63;5,72;-868;-14668;5756;-1991;998;663;31,02;3157,61;0,47
60;28,14;5,53;-1044;-14560;5848;-2251;1257;615;31,68;3220,65;0,31
60;27,92;5,27;-3776;-14756;6636;-2462;928;759;31,98;3252,63;0,31
60;27,62;5,71;-4420;-14764;6552;-2631;776;929;32,25;3284,88;0,27
60;27,21;5,75;1152;-14036;7436;-2755;-8;1181;32,6;3317,48;0,35
60;27,11;5,56;4784;-13752;7212;-2761;349;1322;33,0;3383,26;0,22
60;26,8;5,9;1808;-15316;7640;-2712;2939;1278;33,13;3416,39;0,13
60;26,57;7,31;-5036;-16112;8140;-2544;1107;1074;33,4;3449,79;0,27
60;26,34;6,98;1928;-15648;7936;-2268;-3202;1300;33,52;3483,31;0,12
60;26,89;5,53;5140;-15452;8308;-1790;2886;985;33,24;3550,06;-0,26
60;27,49;5,0;-4888;-14084;10132;-1314;-1707;943;32,77;3582,83;-0,47
60;28,14;2,87;11384;-14416;9820;-869;172;414;32,31;3615,14;-0,47
60;28,44;3,97;-8124;-15196;8608;-298;-539;97;31,81;3646,95;-0,49
60;29,17;3,57;11952;-14464;9356;149;876;-237;31,28;3709,57;-0,07
60;29,67;3,61;-8184;-15372;7636;521;-441;-523;30,53;3740,1;-0,75
60;30,28;1,57;4168;-14252;8340;732;-2275;-596;29,87;3769,97;-0,66
60;30,62;0,21;2132;-15136;7040;927;2908;-1090;29,38;3799,35;-0,49
60;30,85;1,22;-5492;-14864;6300;1037;-1039;-1050;29,12;3857,68;-0,09
60;30,98;0,53;6976;-14268;6756;952;-1924;-892;29,16;3886,84;0,03
60;30,92;0,23;3444;-14384;7204;880;-747;-888;29,12;3915,96;-0,04
60;30,89;0,66;-580;-14184;7376;760;-327;-957;29,12;3945,08;0,01
60;30,56;-0,54;852;-14564;6068;573;524;-885;29,26;4003,53;0,07
60;30,29;-0,35;-1580;-14528;5664;366;753;-942;29,53;4033,06;0,27
60;29,89;-0,23;-696;-14872;5932;138;849;-674;29,94;4063,0;0,41
60;29,59;0,98;-2068;-14304;5612;-166;1039;-502;30,25;4093,25;0,31
60;29,21;1,41;-1020;-14420;5660;-447;1364;-503;30,6;4154,38;0,07
60;29,03;1,15;-2240;-14648;5816;-693;1274;-348;30,81;4185,19;0,21
60;28,59;1,27;-1820;-14768;5848;-940;1388;-189;31,22;4216,41;0,41
60;28,35;2,82;-4068;-14640;5996;-1184;933;-70;31,52;4247,93;0,31
60;27,87;3,16;-260;-14916;6012;-1264;181;115;31,98;4311,69;0,2
60;27,64;3,18;-1604;-14320;6856;-1345;-877;352;32,29;4343,98;0,31
60;27,55;2,56;-60;-14096;7520;-1407;-1422;660;32,4;4376,38;0,1
60;27,64;1,03;3184;-14480;7980;-1373;307;663;32,34;4408,72;-0,06
60;27,6;0,84;-1752;-15016;7876;-1248;2063;532;32,4;4473,46;0,07
60;27,63;0,69;-1980;-14792;7956;-1132;-722;836;32,38;4505,84;-0,03
60;27,74;-0,56;4432;-15176;7596;-957;-542;950;32,28;4538,12;-0,1
60;27,73;-1,15;500;-15612;6996;-769;2294;773;32,14;4570,26;-0,14
60;27,91;-0,42;-2148;-15100;7888;-504;-918;752;32,11;4634,53;-0,05
60;28,21;0,02;5732;-14396;9212;-283;386;895;32,01;4666,54;-0,1
60;28,32;1,61;-2660;-15392;7460;-69;1652;651;31,67;4698,2;-0,34
60;28,49;2,59;-756;-14540;8072;262;-1602;660;31,57;4729,77;-0,1
60;28,77;2,38;4628;-14392;8568;391;-463;661;31,37;4792,58;-0,08
60;28,99;2,39;-5676;-15684;7812;575;-701;388;31,11;4823,69;-0,26
60;29,23;1,58;-1528;-14284;8332;825;-1945;458;30,87;4854,55;-0,24
60;29,57;0,16;6828;-14040;8428;877;-157;386;30,73;4885,28;-0,14
60;29,57;-0,48;272;-15188;7104;961;1398;5;30,33;4946,06;-0,12
60;29,68;-0,85;-1200;-14536;6820;964;-1209;-27;30,26;4976,32;-0,07
60;29,89;-1,75;-84;-14104;7016;879;-1652;4;30,1;5006,42;-0,16
60;30,11;-3,34;4052;-14012;7268;764;-330;-84;30,0;5036,42;-0,1
60;30,04;-4,45;1536;-14376;6428;643;569;-331;29,84;5096,22;-0,12
60;29,98;-4,48;-2676;-14748;6376;475;957;-461;29,93;5126,15;0,09
60;29,81;-3,87;-3068;-14644;6104;299;826;-473;30,11;5156,26;0,18
60;29,56;-2,77;-1720;-14716;5808;105;8;-421;30,3;5186,56;0,19
60;29,14;-2,24;1700;-14044;6536;-134;-782;-260;30,78;5248,0;0,13
60;28,91;-2,62;1596;-13948;6484;-333;-1137;-191;31,01;5279,01;0,23
60;28,87;-3,01;1372;-13688;7196;-519;-1448;14;31,1;5310,1;0,09
60;28,87;-4,42;5860;-14072;6784;-780;-422;-16;31,17;5341,27;0,07
60;28,77;-5,22;-572;-14536;7140;-861;511;55;31,17;5403,62;-0,01
60;28,53;-5,46;1564;-15036;6172;-969;1381;-14;31,32;5434,94;0,15
60;28,28;-5,22;-2916;-14908;6984;-1045;1288;16;31,64;5466,57;0,32
60;28,1;-4,39;1020;-14652;5900;-1092;-580;247;31,69;5498,27;0,06
60;27,85;-3,97;1088;-13904;7860;-1145;-1058;646;32,19;5562,44;0,2
60;27,84;-3,32;1932;-14232;8320;-1131;1080;458;32,2;5594,64;0,01
60;27,84;-2,0;-436;-15060;6780;-1088;1524;342;32,03;5626,67;-0,17
60;27,86;-0,4;-4148;-15352;6944;-976;-1190;370;32,08;5658,75;0,05
60;28,07;-0,63;7000;-14588;8140;-848;-818;572;32,12;5722,91;0,07
60;27,91;-0,35;-1600;-15724;7120;-626;2189;285;32,01;5754,92;-0,11
60;28,02;0,83;-7568;-15468;7376;-384;-63;248;32,12;5787,04;0,11
60;28,17;-0,05;6072;-14632;8096;-274;-1569;468;31,98;5819,01;-0,14
60;28,46;-0,98;152;-15588;7068;-3;2216;89;31,45;5882,24;-0,33
60;28,78;-1,28;-2964;-14768;7304;183;-1936;102;31,22;5913,46;-0,23
60;29,25;-3,09;7424;-14424;7756;263;-1476;186;30,96;5944,42;-0,27
60;29,38;-3,72;252;-15364;6280;416;1911;-145;30,51;5974,93;-0,44
60;29,44;-3,32;-3356;-15008;6120;528;-1022;-151;30,46;6035,85;0,01
60;29,45;-3,8;4556;-14012;7388;485;-1247;-105;30,63;6066,48;0,17
60;29,38;-3,77;1792;-13992;7420;454;878;-178;30,64;6097,12;0,02
60;29,35;-2,61;-1560;-14920;6424;501;979;-403;30,58;6127,7;-0,06
60;29,24;-1,74;-1664;-14504;7000;424;-492;-359;30,7;6189,07;0,04
