Gas;PositionX;PositionY;Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw
100;19,77;12,29;1532;-17860;3924;6967;-2005;-19
100;17,64;4,06;820;-17524;4052;7545;-1291;117
100;16,14;-1,11;936;-18248;3604;8165;-968;-79
100;17,47;-12,63;5520;-17840;4380;8657;346;77
100;18,73;-2,86;-4724;-17524;5612;9098;-550;-12
100;20,11;-12,7;6424;-17612;4748;9534;-1073;139
100;20,81;-2,43;-5268;-17628;4624;9824;-1442;-49
100;21,37;-9,94;4824;-17892;5096;10163;-1530;-180
100;21,88;-4,56;-2628;-16920;6116;10451;-267;140
100;22,13;-10,41;3868;-17524;5280;10698;-1146;3
100;22,36;-7,81;-768;-16340;6116;10780;-396;44
100;22,09;-5,83;-572;-17420;5728;10832;-1628;0
100;22,58;-5,47;360;-15980;6628;10884;-581;159
100;22,47;-5,98;788;-16992;6024;10854;-1417;-92
100;23,08;-4,42;-412;-15340;6804;10749;-114;220
100;23,32;-0,89;-1940;-16352;6456;10644;-1090;-123
100;24,28;-2,57;1676;-14760;7424;10501;-238;314
100;24,45;-1,78;-244;-15872;6824;10221;-1354;-171
100;25,36;-1,15;-108;-13692;7392;9914;-49;276
100;26,16;2,45;-2896;-14620;7444;9581;-872;42
100;27,04;-0,36;2580;-13500;7388;9225;-31;365
100;27,55;2,24;-2212;-14436;7572;8837;-920;146
100;28,57;1,29;1028;-12496;8036;8481;95;267
100;29,76;5,53;-4636;-12964;7976;7954;-780;73
100;31,01;1,72;4132;-12060;8204;7517;217;362
100;31,94;5,0;-3856;-12392;8284;6891;-838;-46
100;32,93;2,93;2232;-11072;8392;6397;284;370
100;34,04;6,96;-5408;-11692;8376;5799;-472;-16
100;35,41;2,4;5944;-10784;8560;5267;225;67
100;36,21;5,71;-4724;-11412;8688;4636;-652;-165
100;37,08;3,45;2804;-9976;8808;4069;311;92
100;37,9;6,2;-4292;-10444;9016;3448;-307;-118
100;39,04;2,03;6156;-9660;8716;2841;144;217
100;39,62;4,9;-4640;-10484;9144;2186;-335;96
100;40,51;2,07;4500;-9336;9528;1539;382;245
100;40,98;4,9;-4824;-10104;9212;920;-91;-54
100;41,78;0,98;6888;-9528;9052;344;382;213
100;42,03;3,66;-4736;-10124;9348;-407;-201;51
100;42,56;0,65;5772;-9508;9652;-973;943;381
100;42,65;3,34;-4492;-9876;9280;-1587;1655;144
100;43,17;0,18;6872;-9404;9632;-2069;2315;316
100;43,1;3,04;-5312;-10444;9512;-2735;1224;168
