Gas;PositionX;PositionY;Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw
100;20,93;-2,68;5028;-17960;3548;7181;-2073;39
100;18,09;1,52;-688;-17584;3772;7753;-925;95
100;17,74;-6,18;2380;-17816;4656;8331;-245;-121
100;17,69;-8,68;1456;-17504;5088;8798;226;244
100;18,56;0,42;-4252;-17584;5272;9224;-1277;-109
100;18,96;-9,06;4620;-17460;3984;9638;-1071;105
100;19,74;-0,7;-4496;-17908;5456;9946;-1461;-47
100;20,57;-9,26;5292;-17512;4820;10295;-1030;-54
100;20,88;-3,35;-2800;-17500;5728;10489;-347;88
100;21,65;-11,75;5348;-16904;4672;10675;-964;0
100;21,88;-8,36;-1124;-16280;5960;10767;-449;217
100;22,33;-13,56;3920;-17160;5704;10878;-1394;-76
100;22,61;-11,4;-264;-15860;6244;10832;-352;135
100;23,4;-17,01;4864;-16480;5840;10828;-1220;-111
100;23,89;-16,29;1000;-15444;6776;10710;-74;100
100;23,85;-14,22;-88;-16412;6392;10519;-1388;-203
100;24,69;-12,96;448;-14568;7336;10375;-302;152
100;24,69;-12,75;968;-15712;6444;10075;-1333;9
100;25,82;-14,28;2812;-14020;7560;9788;105;210
100;26,46;-8,84;-3216;-14932;7248;9434;-988;-33
100;27,64;-10,06;2392;-13184;7976;9098;161;291
100;27,89;-7,8;-884;-14360;7384;8646;-1136;-129
100;29,32;-10,9;4536;-12608;8008;8220;-151;164
100;30,44;-4,6;-5532;-13204;7648;7702;-804;17
100;31,49;-7,16;3676;-11760;7840;7235;296;196
100;32,23;-3,35;-3360;-12664;8348;6657;-911;-155
100;33,92;-7,44;6408;-11140;8548;6148;-139;128
100;34,85;-2,63;-4960;-11552;8264;5494;-515;-7
100;35,7;-4,89;3628;-10672;8320;4994;441;293
100;36,72;-0,48;-5196;-10756;8640;4352;-156;37
100;38,11;-4,68;7032;-10068;8552;3812;0;221
100;38,93;-0,67;-5076;-10384;8904;3078;-296;-136
100;39,67;-3,8;5216;-9856;8388;2524;305;150
100;40,41;0,53;-6068;-10132;8756;1847;21;-50
100;41,66;-3,73;8540;-9620;9224;1247;18;60
100;42,08;-0,07;-5324;-10076;9104;557;-74;-14
100;42,62;-3,33;6268;-9596;8836;-38;381;283
100;42,83;-0,09;-4716;-9784;9104;-713;403;257
100;43,64;-3,73;8396;-9488;9568;-1260;896;271
100;43,39;-1,27;-3020;-10104;9116;-1868;2247;323
100;43,46;-3,78;5696;-9720;8876;-2413;2122;469
100;43,28;-0,54;-4988;-10108;8952;-3038;1282;340
100;43,39;-4,18;8072;-10332;8740;-3537;-425;316
100;42,86;-1,77;-3744;-10508;8900;-4173;-251;231
100;42,88;-5,01;8076;-10512;8972;-4588;795;359
100;42,54;-2,02;-4956;-10472;9420;-5151;1655;385
100;42,08;-5,17;7148;-11172;8188;-5573;-180;181
100;41,3;-2,41;-4588;-11340;8472;-6089;-13;266
100;41,15;-5,43;8556;-11292;9248;-6431;1121;278
100;40,36;-2,51;-4976;-11768;8616;-6860;953;153
100;39,77;-5,86;8384;-12608;7964;-7195;-186;77
100;38,67;-3,47;-3712;-12692;8380;-7578;1104;21
100;38,08;-6,02;7136;-12500;8720;-7855;857;-127
100;36,95;-3,94;-3316;-13252;8496;-8202;586;-155
100;36,44;-7,07;8948;-13216;8048;-8395;505;-130
100;35,45;-4,16;-5072;-13388;8080;-8723;1141;-235
100;34,57;-7,06;7328;-14220;7416;-8852;-368;-211
100;33,25;-4,11;-4588;-14400;6740;-9098;856;-327
100;32,41;-6,74;6944;-14056;7164;-9201;1028;-310
100;31,27;-3,73;-5200;-14976;7068;-9403;980;-165
100;30,29;-6,22;6016;-14700;6856;-9468;129;-367
100;29,04;-3,37;-4568;-15768;6488;-9514;1131;-202
100;28,11;-5,32;5096;-15172;7276;-9437;881;-209
100;27,06;-3,78;-2376;-15944;7972;-9478;1107;-303
100;26,32;-6,24;6416;-15520;6728;-9198;762;-262
100;25,27;-3,97;-3688;-16216;6612;-9108;603;-240
100;24,47;-5,73;4616;-15880;6848;-8899;973;-133
100;23,61;-3,49;-3992;-16760;6920;-8710;518;-296
100;23,07;-6,09;6700;-16412;6256;-8384;507;-71
100;22,3;-3,88;-3744;-16796;6520;-8126;546;-266
100;21,44;-5,16;2912;-16288;5648;-7715;1100;143
100;20,77;-3,62;-2532;-17056;6684;-7360;259;-289
100;20,42;-5,71;5324;-16472;6320;-6891;466;150
100;19,9;-3,19;-4352;-17064;5508;-6394;-60;-138
100;19,23;-3,55;1060;-16664;5400;-5916;668;62
100;18,81;-2,54;-1632;-16856;6236;-5368;-246;-189
100;18,82;-5,04;6328;-16820;5660;-4814;564;182
100;18,57;-3,25;-3000;-16620;5656;-4274;-369;-20
100;18,14;-3,03;44;-16580;4804;-3585;529;439
100;18,25;-0,18;-5700;-16676;5080;-3092;11;17
100;18,32;-2,51;4868;-16940;4916;-2344;411;436
100;18,34;-0,86;-2944;-16784;5376;-1794;-524;-48
100;18,25;-1,95;1916;-16912;4688;-1097;117;360
100;18,68;0,92;-6208;-17004;4884;-533;-317;122
100;19,22;-1,56;6008;-16904;5628;238;-196;416
100;19,56;0,17;-3500;-16460;5316;810;-1304;26
100;19,6;-1,05;1640;-16956;4068;1391;-1087;326
100;20,03;0,91;-3940;-16732;4964;1966;-1266;132
100;20,68;-1,74;5868;-16588;4600;2555;0;394
100;21,39;0,79;-5608;-16608;5232;3092;-104;232
100;21,81;-1,12;3500;-16824;4436;3661;66;508
100;22,42;1,12;-4676;-16876;4796;4058;-877;245
100;23,34;-1,64;7088;-16772;4956;4588;-196;325
100;24,19;0,62;-5620;-16520;5904;4881;-379;14
100;24,82;-1,6;4672;-16664;4636;5238;-43;159
100;25,52;0,3;-4272;-16400;5596;5509;-549;-79
100;26,33;-2,23;6116;-16684;4836;5902;-403;-19
100;27,15;-0,38;-4596;-16060;6160;6175;-667;-204
100;28,0;-2,84;6328;-16284;4968;6452;-122;25
100;28,87;-0,96;-4820;-15816;6552;6641;-300;25
100;29,78;-3,47;6928;-15992;5300;6750;-605;1
100;30,69;-1,4;-5988;-15904;6652;6791;-1024;-110
100;31,64;-3,93;7728;-16204;5712;7000;-739;13
100;32,23;-2,32;-3596;-15880;6168;6975;-152;-170
100;33,04;-4,65;6848;-15792;5604;7092;-572;-235
100;33,82;-2,44;-5932;-15344;6372;7027;-194;-230
100;34,42;-4,09;4400;-15200;6188;7048;-1159;-37
100;35,07;-2,61;-3732;-14852;7184;6871;18;-50
100;35,82;-4,78;6940;-14972;6268;6734;-785;97
100;36,41;-3,2;-4104;-14888;7364;6597;88;83
100;36,73;-4,64;3824;-15340;5920;6506;-767;24
100;37,2;-3,97;-1352;-13948;7616;6267;35;131
100;37,57;-5,48;4320;-14172;6188;6063;-865;162
100;38,11;-4,16;-3532;-13668;8116;5766;46;160
100;38,5;-5,56;4500;-14152;7104;5552;-1022;95
100;38,91;-4,73;-1696;-12676;7968;5165;339;330
100;39,16;-6,13;4404;-13676;6708;4842;-959;214
100;39,5;-5,02;-2840;-12936;8208;4409;15;231
100;39,56;-6,2;3724;-13916;6684;4133;-832;274
100;40,08;-5,95;264;-11576;9844;3710;540;369
100;40,19;-7,21;4400;-13196;7232;3351;-951;282
100;40,68;-5,74;-4556;-11428;9404;2943;213;313
100;40,41;-5,76;316;-13104;6676;2468;-1192;100
100;40,81;-5,85;1724;-11028;10172;2089;743;294
100;40,66;-6,95;3860;-13048;7380;1589;-1102;23
100;41,03;-5,85;-3100;-10796;10352;1200;714;252
100;40,84;-4,65;-3428;-12448;7588;769;-985;-70
100;40,92;-4,98;2380;-11192;9520;337;617;256
100;40,5;-5,16;928;-12744;7580;-151;-849;35
100;40,26;-5,41;1768;-11628;8180;-508;540;167
100;40,08;-4,14;-3748;-11920;8612;-930;85;-165
100;39,79;-4,7;3532;-12060;8192;-1339;2194;187
100;39,51;-3,46;-3368;-12480;9028;-1741;1213;9
100;39,29;-3,51;1392;-11516;9368;-2036;1247;230
100;38,8;-2,46;-3408;-12828;8064;-2455;-981;6
100;38,45;-2,9;1808;-11696;8956;-2792;-708;209
100;37,87;-1,94;-2852;-12880;7956;-3204;-348;138
100;37,82;-3,64;8616;-11596;8300;-3444;1347;327
100;37,39;-1,68;-6208;-13100;8044;-3859;1412;63
100;37,09;-3,18;6508;-12108;8368;-4084;190;180
100;36,63;-1,52;-6300;-13200;8140;-4462;-989;-17
100;36,1;-3,25;6684;-13344;7376;-4687;-296;118
100;35,61;-1,8;-4164;-12948;9012;-4902;2012;159
100;35,24;-3,75;8460;-13272;7540;-5112;83;67
100;34,62;-2,49;-4000;-13568;8516;-5364;158;-59
100;33,84;-3,54;3676;-13836;7388;-5506;-433;53
100;33,17;-3,03;-748;-13492;8772;-5622;1227;237
100;32,44;-4,36;5152;-14612;7252;-5756;227;-2
100;31,74;-4,12;176;-13808;8488;-5854;1019;79
100;30,9;-4,31;964;-14752;7648;-5922;-506;-226
100;30,16;-3,92;-340;-13852;7796;-5933;877;94
100;29,34;-4,54;2424;-15068;7208;-5930;95;-77
100;28,62;-4,05;-592;-14096;7592;-5956;1002;126
100;27,81;-3,56;-1052;-15204;7168;-5958;-261;-231
100;27,02;-3,66;876;-14688;6788;-5897;473;27
100;26,26;-3,29;-684;-15648;7192;-5800;-136;-294
100;25,68;-3,72;2140;-14680;7484;-5693;875;96
100;25,0;-2,5;-3156;-15952;6620;-5603;-55;-156
100;24,35;-2,91;1644;-14780;6500;-5434;544;157
100;23,78;-2,23;-1620;-15764;7148;-5252;120;-187
100;23,59;-3,46;5332;-14756;8028;-5079;609;187
100;23,07;-1,69;-4600;-16112;5676;-4961;-189;-29
100;22,7;-2,5;2880;-15116;7024;-4659;316;280
100;22,23;-1,1;-3576;-16376;6120;-4476;65;-131
100;22,35;-3,24;9032;-15584;6752;-4132;203;290
100;22,17;-0,9;-6912;-16200;5292;-3917;-50;149
100;22,2;-2,51;6264;-15356;7240;-3563;281;280
100;22,02;-0,47;-5748;-16464;5520;-3276;-85;104
100;22,04;-2,35;6460;-15848;6232;-2915;-80;296
100;21,97;-0,3;-5892;-16436;5684;-2603;97;387
100;22,27;-2,2;7548;-15496;7040;-2133;95;413
100;22,18;-1,02;-2988;-16024;6476;-1894;340;342
100;22,27;-2,78;5376;-15852;5920;-1444;-533;213
100;22,4;-0,87;-5536;-16264;6116;-1095;224;53
100;22,68;-2,95;6948;-15832;5624;-683;-116;112
100;22,83;-1,55;-3668;-15784;6508;-347;369;-14
100;22,97;-3,56;5476;-16316;4996;40;-818;-28
100;23,25;-1,71;-5332;-16096;6076;427;-160;22
100;23,75;-4,04;8080;-16060;5216;834;-283;30
100;24,02;-2,93;-2648;-15336;6656;1123;419;117
100;24,32;-4,91;5876;-16372;5044;1427;-359;29
100;24,75;-3,24;-4716;-15508;6756;1670;274;24
100;25,33;-5,63;8288;-16212;5012;2027;-539;16
100;25,57;-5,03;-1000;-15636;6456;2258;257;112
100;25,88;-6,76;4828;-16268;5192;2593;-971;17
100;26,3;-5,4;-3400;-15784;6892;2849;242;37
100;26,73;-7,5;6320;-16268;4704;3073;-594;130
100;27,09;-6,63;-1664;-15148;6564;3309;204;149
100;27,36;-7,64;2908;-16100;5716;3489;-961;-16
100;27,84;-6,96;-1272;-15100;7464;3675;69;88
100;28,1;-8,51;4168;-16204;4840;3853;-801;-95
100;28,36;-8,0;-532;-15280;5988;3917;95;208
100;28,6;-8,67;2024;-15812;5728;4116;-1064;86
100;29,1;-8,38;100;-14708;7616;4136;145;243
100;29,36;-9,57;3364;-15628;5324;4199;-1089;-98
100;29,69;-9,43;520;-14876;6576;4237;87;86
100;29,95;-9,73;1404;-15648;6436;4251;-932;-93
100;30,43;-9,37;28;-14232;7592;4261;305;179
100;30,68;-9,97;2232;-15440;6252;4249;-866;111
100;31,01;-9,47;-372;-14156;6864;4172;185;363
100;31,32;-9,08;-640;-15008;7248;4105;-1248;-4
100;31,69;-8,62;-356;-13888;7420;3952;226;165
100;31,94;-9,47;3132;-14864;6596;3855;-892;-172
100;32,24;-9,6;1504;-13812;7084;3731;322;82
100;32,36;-8,91;-1332;-14960;6728;3551;-980;-228
100;32,69;-8,71;468;-13224;7616;3430;218;8
100;32,78;-8,82;828;-14560;6816;3175;-1196;-208
100;33,04;-9,23;2392;-13324;7408;3012;137;101
100;33,17;-7,87;-3452;-14308;6768;2766;-920;-221
100;33,48;-8,16;2276;-12936;8124;2528;555;211
100;33,7;-6,68;-4276;-14012;7612;2287;-378;-105
100;33,9;-7,15;2664;-12832;7748;2061;379;337
100;33,96;-5,94;-3328;-14036;7336;1803;-699;177
100;34,11;-6,15;1760;-12760;8148;1517;446;325
100;34,23;-4,71;-4372;-13628;7836;1240;-307;166
100;34,39;-5,56;3972;-12616;7924;980;430;327
100;34,35;-4,39;-3360;-13696;7684;645;-463;-50
100;34,41;-4,58;1576;-12468;8384;409;433;376
100;34,46;-3,19;-4428;-13360;8340;29;107;37
100;34,58;-4,41;5536;-12532;7996;-206;451;345
100;34,43;-2,97;-4364;-13824;7540;-536;-173;241
100;34,33;-3,54;2976;-12656;8052;-830;990;387
100;34,25;-1,8;-5264;-13568;7992;-1069;1452;136
100;34,43;-3,26;7876;-12648;8240;-1261;2042;217
100;34,32;-1,53;-6148;-13844;7996;-1603;-36;238
100;34,43;-3,03;6864;-12704;8936;-1789;-375;319
100;34,19;-1,7;-4160;-13620;8164;-2028;413;90
100;34,25;-3,34;8068;-13056;8216;-2193;818;380
100;34,12;-1,25;-7500;-13792;7456;-2458;356;114
100;34,15;-2,82;7244;-12940;8776;-2550;-196;345
100;33,77;-1,97;-2232;-13580;8208;-2788;647;100
100;33,55;-3,48;6316;-13672;7616;-2881;199;17
100;33,28;-1,98;-4956;-13880;8312;-3042;439;103
100;33,24;-3,59;7720;-13640;8740;-3170;16;97
100;32,92;-2,99;-1308;-13172;8828;-3306;700;178
100;32,44;-4,52;5216;-14528;6488;-3364;-428;-34
100;32,17;-3,35;-3440;-13272;8588;-3445;603;46
100;31,76;-4,81;5368;-14356;6920;-3508;-339;-52
100;31,33;-4,55;76;-13836;8156;-3594;788;86
100;30,63;-4,52;288;-14980;6684;-3650;-455;-266
100;30,28;-4,02;-724;-13448;8308;-3665;882;161
100;29,69;-3,99;348;-15080;7208;-3644;-206;-164
100;29,23;-4,49;2436;-14196;7208;-3673;895;84
100;28,71;-3,85;-1484;-15036;7248;-3648;-139;-105
100;28,18;-3,82;576;-14360;6928;-3691;521;101
100;27,7;-3,44;-812;-15032;7376;-3656;-400;-37
100;27,45;-4,38;3976;-14216;7580;-3572;542;230
100;26,96;-3,16;-3000;-15596;6656;-3564;219;-52
100;26,71;-3,86;3064;-14340;7700;-3424;529;171
100;26,2;-2,86;-2400;-15852;6364;-3363;-192;-214
100;26,19;-4,51;6976;-14796;7300;-3188;286;92
100;25,94;-2,59;-5652;-15796;6336;-3156;70;-69
100;26,0;-4,18;6836;-14632;7468;-2928;394;94
100;25,76;-2,16;-5824;-15928;5920;-2900;-60;-141
100;25,76;-4,12;7364;-15476;6452;-2662;-313;138
100;25,63;-2,39;-5028;-15600;6816;-2498;408;109
100;25,83;-4,39;8480;-15052;6856;-2290;64;252
100;25,79;-2,25;-6456;-15752;6160;-2161;239;121
100;25,38;-3,54;3000;-15868;4972;-1881;-952;113
100;25,24;-2,37;-2828;-15240;6656;-1704;546;53
100;25,19;-4,41;6188;-15736;5164;-1492;-635;24
100;25,15;-4,72;1672;-14976;7340;-1295;491;379
100;24,9;-4,73;232;-15956;6040;-1028;-897;144
100;24,9;-4,6;372;-14888;7180;-807;567;101
100;24,65;-5,66;2596;-16092;5040;-588;-885;59
100;24,68;-5,73;908;-14900;6928;-350;260;309
100;24,62;-5,26;-972;-15948;6596;-147;-850;-166
