Gas;PositionX;PositionY;Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw
100;0,0;0,0;0;0;0;0;0;0
100;0,0;0,0;0;0;0;0;0;0
100;0,0;0,0;0;0;0;0;0;0
100;0,0;0,0;0;0;0;0;0;0
100;0,0;0,0;0;0;0;0;0;0
100;0,0;0,0;0;0;0;0;0;0
100;0,0;0,0;0;0;0;0;0;0
100;0,0;0,0;0;0;0;0;0;0
100;0,0;0,0;0;0;0;0;0;0
100;0,0;0,0;0;0;0;0;0;0
100;0,0;0,0;0;0;0;0;0;0
100;0,0;0,0;0;0;0;0;0;0
100;2,0;2,0;2;2;2;2;2;2
100;0,0;0,0;0;0;0;0;0;0
100;2,0;2,0;2;2;2;2;2;2
100;0,0;0,0;0;0;0;0;0;0
100;2,0;2,0;2;2;2;2;2;2
100;0,0;0,0;0;0;0;0;0;0
100;0,0;0,0;0;0;0;0;0;0
100;2,0;2,0;2;2;2;2;2;2
100;0,0;0,0;0;0;0;0;0;0
100;0,0;0,0;0;0;0;0;0;0
100;2,0;2,0;2;2;2;2;2;2
100;8,42;-31,44;-2500;-16716;1028;-182;-249;241
100;7,39;3,14;-1580;-17324;468;-55;-251;384
100;10,17;20,89;-5452;-16860;1592;273;744;401
100;10,49;9,77;2104;-17796;2992;718;-308;481
100;14,31;-5,52;10912;-17316;1732;1290;-508;483
100;16,68;-16,56;9384;-16864;1468;1774;77;328
100;16,54;-8,49;-2900;-16940;2920;2449;926;197
100;16,71;-1,43;-3580;-17184;3048;3102;1396;-29
100;16,47;-3,07;1048;-17368;3192;3713;622;0
100;16,23;-5,47;1364;-17776;2636;4407;-311;214
100;16,84;0,28;-4480;-17660;3144;5016;-683;27
100;17,11;-1,78;1576;-17552;3816;5701;-1388;-105
100;17,43;-2,22;496;-17740;4136;6316;-1042;206
100;18,2;2,07;-4504;-18248;3892;6886;-1394;-2
100;19,69;-3,42;8116;-17652;3536;7555;-535;88
100;20,41;0,83;-4256;-17724;3808;8057;176;59
