Gas;PositionX;PositionY;Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw
0;6,31;-43,97;2812;-17808;-36;1233;-142;93
0;9,29;-59,96;4364;-16640;140;1386;-605;-6
0;12,29;-21,36;-5632;-16176;836;1726;-219;53
0;11,35;-31,76;1956;-16880;828;1864;-101;72
0;9,59;-8,23;-736;-16364;300;2074;-338;-34
0;13,57;14,28;-7948;-16236;1412;2298;-38;77
0;14,9;-2,02;5100;-17036;1416;2469;-63;98
0;12,85;13,93;-852;-16180;504;2622;-633;-21
0;17,16;32,53;-9336;-16088;1412;2785;-363;107
0;18,61;12,32;6016;-16460;1316;2856;-684;207
0;18,06;-8,51;3604;-15988;-112;2991;-892;34
0;22,52;11,2;-11020;-15444;1564;3003;-619;129
0;20,97;-1,24;2768;-17676;1832;3101;-488;379
0;24,25;-18,79;11040;-16752;-44;3146;-666;-46
0;26,92;-0,16;-10876;-17024;2016;3214;-1111;118
0;29,14;14,21;-10188;-16260;3288;3407;-87;424
0;32,74;-2,55;14784;-16180;1100;3342;-946;388
0;29,89;-19,44;2592;-15724;-412;3200;-1946;-151
0;34,14;-2,41;-18460;-15996;1780;3208;-512;244
0;32,96;3,54;-3136;-17152;5256;3239;285;518
0;36,51;-9,81;19472;-17236;1756;3092;182;147
0;36,26;5,51;-8096;-15752;0;3096;-790;-74
0;39,89;17,89;-19808;-14972;2804;2999;996;296
0;39,29;7,54;8080;-17320;3964;2806;1273;557
0;41,29;-4,94;17268;-16796;1224;2497;-722;-181
0;43,53;7,64;-18516;-15868;948;2556;-1409;-163
0;45,61;18,15;-18020;-15144;3104;2490;1092;444
0;48,32;6,06;24376;-15580;2412;2181;-370;318
0;48,48;-4,97;13612;-16288;1244;1789;-1886;-317
0;50,22;6,24;-22200;-16176;808;1801;-1488;-139
0;51,11;15,24;-16152;-14976;3828;1641;773;431
0;52,62;5,03;22168;-15976;3308;1330;538;248
0;52,27;-5,23;13512;-16168;208;929;-1102;-256
