Gas;PositionX;PositionY;Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw
0;-1296,39;-454,86;868;-18112;4356;7376;-2480;261
0;-717,31;-267,68;2764;-18136;4636;8188;-980;189
0;-489,36;-174,6;-2624;-18296;4364;8764;543;37
0;-364,68;-138,75;2612;-18432;4196;9201;708;97
0;-282,61;-105,4;-1520;-17704;5080;9655;-702;330
0;-222,5;-90,97;3976;-17908;5168;10062;-2164;111
0;-173,64;-73,39;36;-17556;5508;10357;-690;364
0;-131,95;-55,62;-1864;-18060;5664;10679;-255;99
0;-96,71;-47,51;2996;-16928;5396;10939;179;282
0;-64,73;-32,87;-2528;-17448;6284;11073;-426;238
0;-37,64;-27,67;3280;-16888;5640;11162;-776;384
0;-13,62;-14,6;-3600;-16532;5960;11151;-1253;310
0;7,82;-12,7;5092;-16756;6452;11183;-1062;155
0;27,32;-2,44;-2752;-16116;6952;11126;-137;111
0;43,29;2,73;532;-16352;5880;11032;-1099;-3
0;57,57;6,35;1348;-14892;7120;10840;-565;212
0;68,87;10,98;-216;-15688;6260;10627;-1475;-50
0;79,16;13,13;1496;-13848;7652;10310;-375;196
0;87,47;18,57;-2240;-14552;7736;10024;-627;-131
0;93,44;18,24;2420;-13388;7408;9644;-140;-7
0;98,93;23,6;-3168;-13992;7344;9203;-783;-114
0;103,51;22,33;2908;-13060;7728;8773;-496;38
0;107,53;27,85;-4844;-12792;8056;8349;-300;-155
0;110,36;23,24;6772;-12680;8232;7848;-298;-27
0;113,22;27,56;-4308;-11584;8852;7312;12;-29
0;115,53;22,98;6880;-11836;8144;6760;-463;-108
0;117,03;24,84;-1464;-10680;9088;6204;211;-65
0;117,61;23,45;2224;-11452;8560;5637;-691;-5
0;118,55;24,33;-600;-10056;9768;5014;184;-26
0;118,26;24,66;-160;-11508;8740;4409;-595;-139
0;118,62;23,74;1628;-9488;9476;3758;116;282
0;117,9;23,94;-160;-11080;8796;3186;-685;-141
0;117,9;23,76;440;-9116;9732;2494;138;255
0;117,48;26,52;-4488;-10164;9224;1856;-420;62
0;116,91;24,08;3492;-9408;8912;1193;56;324
