Gas;PositionX;PositionY;Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw
0;93,53;-113,58;716;-16772;-1168;-393;-8;60
0;55,29;-130,03;688;-16836;-1276;-389;24;58
0;39,82;-136,15;696;-16708;-1204;-408;16;52
0;31,29;-139,37;736;-16736;-1236;-402;8;54
0;25,68;-141,37;724;-16760;-1192;-385;20;47
0;21,57;-143,72;612;-16768;-1240;-386;3;43
0;18,29;-145,2;624;-16820;-1144;-388;-10;64
0;15,63;-146,77;632;-16648;-1280;-394;40;75
0;13,23;-146,66;720;-16692;-976;-362;11;53
0;11,22;-147,68;664;-16748;-1228;-388;13;80
0;9,39;-148,56;608;-16660;-1116;-405;32;90
0;7,86;-149,28;716;-16784;-1288;-406;1;58
0;6,42;-149,48;684;-16788;-1084;-374;11;46
0;5,2;-150,34;616;-16724;-1204;-401;-5;69
0;4,13;-150,36;728;-16712;-1140;-380;-23;46
0;3,26;-150,96;680;-16768;-1272;-390;-28;61
0;2,45;-151,04;664;-16716;-1092;-361;11;74
0;1,84;-150,99;764;-16700;-1220;-406;14;56
0;1,34;-151,11;740;-16776;-1244;-374;2;39
0;0,95;-151,71;668;-16676;-1320;-390;5;61
0;0,61;-152,39;612;-16740;-1268;-374;3;47
0;0,29;-151,91;728;-16660;-1080;-377;17;53
0;0,06;-152,05;668;-16632;-1184;-379;42;71
0;-0,2;-151,68;640;-16788;-976;-377;27;60
0;-0,34;-151,48;696;-16672;-1112;-401;9;56
0;-0,44;-151,46;684;-16800;-1152;-388;40;64
0;-0,51;-151,13;724;-16692;-1104;-396;0;43
0;-0,59;-150,74;688;-16824;-1024;-375;9;51
0;-0,62;-151,12;604;-16748;-1160;-376;-1;53
0;-0,58;-151,74;608;-16824;-1304;-387;18;60
0;-0,52;-151,69;740;-16692;-1252;-382;15;56
0;-0,5;-151,67;672;-16764;-1152;-386;3;50
0;-0,48;-152,07;576;-16764;-1164;-376;3;56
0;-0,39;-152,23;684;-16792;-1276;-392;20;76
0;-0,37;-152,29;616;-16644;-1112;-389;11;69
0;-0,33;-152,15;660;-16624;-1096;-391;-26;52
0;-0,22;-152,24;712;-16700;-1304;-400;-13;47
0;-0,15;-151,99;720;-16804;-1148;-374;0;55
0;-0,06;-152,02;708;-16736;-1260;-399;34;70
0;0,04;-152,15;688;-16804;-1284;-370;2;52
0;0,1;-152,22;636;-16736;-1160;-393;14;42
0;0,17;-152,42;628;-16724;-1224;-401;-7;74
0;0,23;-152,32;664;-16788;-1132;-413;4;66
0;0,28;-152,18;672;-16680;-1120;-379;22;63
0;0,36;-152,16;692;-16724;-1220;-386;10;43
0;0,43;-152,29;640;-16768;-1216;-379;21;44
0;0,5;-152,31;652;-16692;-1176;-395;-5;60
0;0,57;-152,17;708;-16720;-1180;-386;7;50
0;0,65;-152,23;680;-16756;-1248;-389;-13;61
0;0,74;-152,08;744;-16624;-1232;-397;16;67
0;0,85;-151,99;772;-16744;-1316;-405;20;67
0;0,91;-152,08;640;-16624;-1196;-374;23;53
0;0,96;-152,34;588;-16700;-1212;-399;-8;64
0;1,05;-152,16;772;-16732;-1264;-373;8;85
0;1,12;-151,76;808;-16776;-1168;-409;6;61
0;1,16;-151,61;684;-16680;-1116;-374;0;70
0;1,23;-151,78;648;-16740;-1268;-409;32;54
0;1,28;-151,77;660;-16680;-1164;-404;11;69
0;1,33;-151,82;644;-16728;-1176;-395;6;74
0;1,38;-151,59;728;-16680;-1136;-405;4;49
0;1,44;-151,39;756;-16732;-1188;-379;25;67
0;1,5;-151,3;732;-16792;-1224;-393;10;57
0;1,57;-151,43;688;-16716;-1312;-371;16;57
0;1,62;-151,65;600;-16664;-1224;-406;1;66
0;1,7;-151,82;688;-16676;-1360;-376;8;41
0;1,74;-152,04;588;-16612;-1224;-377;25;50
0;1,78;-151,98;676;-16676;-1168;-396;4;62
0;1,81;-152,25;540;-16776;-1172;-392;23;70
0;1,85;-152,17;684;-16672;-1172;-388;12;53
0;1,89;-152,05;724;-16812;-1204;-377;2;56
0;1,94;-152,06;672;-16712;-1224;-372;19;66
0;2,0;-151,94;776;-16716;-1284;-371;8;66
