Gas;PositionX;PositionY;Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw
0;12,38;-76,97;3688;-16296;292;1842;-352;7
0;14,4;-25,12;-5244;-16284;1204;2026;-368;20
0;13,61;-37,28;3112;-16620;908;2268;-231;0
0;12,97;-46,95;2972;-16568;324;2377;-535;-131
0;15,6;-23,66;-8112;-16248;1408;2579;-463;66
0;16,53;-32,21;6004;-16696;1180;2752;-628;210
0;18,02;-40,74;7576;-16372;156;2790;-912;-33
0;20,48;-22,38;-10588;-16572;1152;2909;-792;70
0;19,45;-13,97;-1616;-17640;2852;3097;-198;337
0;22,27;-22,73;12824;-17156;1312;3133;-546;111
0;22,84;-6,87;-6912;-16436;604;3228;-1427;-46
0;25,36;7,21;-12056;-16136;1908;3367;-330;377
0;28,21;-3,15;14196;-16436;1864;3352;-876;377
0;28,55;-14,07;7872;-16612;-72;3215;-1492;-129
0;31,54;0,6;-16564;-16792;1484;3241;-1052;25
0;32,01;11,28;-8128;-16356;3828;3308;-159;525
0;35,12;0,09;19168;-17080;1748;3292;292;281
0;32,03;-13,53;1592;-15832;-508;3120;-749;-112
0;35,67;0,44;-21388;-15872;2144;3092;532;269
0;36,36;-8,03;11172;-17036;3592;2989;899;591
0;39,36;-17,68;21788;-16572;1896;2754;-920;76
0;37,83;-4,56;-5904;-15656;788;2667;-1741;-142
0;41,1;7,75;-24432;-15872;2616;2679;496;283
0;41,83;-1,08;13464;-16776;4044;2460;307;497
0;44,32;-10,71;24124;-16800;2140;2091;-1015;-131
0;42,34;1,8;-5872;-15156;-8;1920;-939;-254
0;43,35;11,65;-14868;-15600;3884;1871;1135;492
0;43,54;3,72;12136;-16248;4760;1615;664;431
0;45,44;-5,74;22656;-16248;1548;1215;-1132;-129
0;43,37;5,14;-6088;-15736;136;996;-1406;-346
0;44,6;13,95;-17636;-15556;4388;934;898;378
0;43,57;8,61;6716;-15812;6096;653;288;441
0;45,43;-0,31;25116;-16444;2176;256;-370;-75
0;41,85;11,58;-1592;-15448;-580;-14;-1112;-382
0;43,41;19,39;-21212;-15724;4948;-104;1395;248
0;42,04;15,64;4160;-15924;6684;-322;652;584
0;43,88;6,74;26616;-16320;1576;-740;-164;54
0;42,52;14,63;-7552;-14940;992;-968;-968;-186
0;44,07;21,82;-23048;-15244;4404;-1006;1210;347
0;41,62;20,22;636;-16240;4400;-1364;382;670
0;43,25;11,72;25860;-15676;1680;-1692;238;81
0;40,41;17,3;-2692;-16192;1140;-1970;-1052;-305
0;41,95;23,81;-24760;-15672;4212;-1931;1373;209
0;39,16;22,96;-32;-16416;2568;-2212;726;543
0;40,51;15,32;22020;-14880;3468;-2471;204;233
0;37,63;18,05;-1212;-16432;1424;-2686;-1145;-353
0;39,26;24,24;-25356;-15044;2876;-2637;1001;147
0;36,78;28,25;-2432;-16360;1320;-2907;1093;449
0;37,75;21,19;19256;-15524;4652;-3138;402;158
0;35,34;16,66;2144;-18008;1956;-3291;-674;-416
0;36,73;22,82;-24144;-15780;1296;-3138;927;-167
0;35,65;28,19;-7628;-16452;1164;-3321;1953;229
0;36,92;21,15;24324;-16260;3948;-3603;298;-115
0;35,4;15,64;5608;-17856;2792;-3575;-930;-516
0;36,51;21,52;-21672;-15652;380;-3331;159;-149
0;36,28;26,96;-11444;-15544;1004;-3503;1808;319
0;37,46;20,13;23164;-15516;2888;-3654;461;-114
0;36,64;13,91;9280;-17332;1828;-3726;-338;-626
0;37,41;19,1;-21184;-17460;2312;-3345;-526;-435
0;36,16;21,08;-4216;-17272;5184;-3373;681;243
0;37,26;14,69;22636;-15544;1460;-3350;875;71
0;36,82;9,29;11600;-18604;3576;-3384;-1024;-423
0;36,45;15,45;-9604;-15156;-2012;-3018;-1320;-371
0;35,6;20,29;-6704;-14560;864;-2861;1015;397
0;35,88;15,12;14928;-17264;4748;-2939;1082;266
0;36,1;9,53;16068;-18776;3120;-2727;-1304;-374
0;35,07;17,86;-3424;-14544;-4272;-2499;-810;-335
0;35,28;22,73;-12248;-14872;484;-2251;1530;285
0;35,01;18,8;8884;-18084;6660;-2175;685;423
0;35,95;13,01;21720;-17604;2248;-1856;-1002;-76
0;34,8;3,08;1584;-15120;-4072;-1693;-1030;-295
0;35,57;8,4;-16812;-15372;296;-1376;1629;373
0;35,17;5,72;6436;-18128;6888;-1204;467;481
0;36,32;0,55;23088;-16996;1784;-928;-952;37
0;36,17;6,67;-8892;-15440;-3020;-691;-1080;-194
0;37,18;11,59;-20172;-16116;588;-472;1217;356
0;36,48;9,13;4484;-18532;5596;-236;537;609
0;37,81;4,02;23820;-15716;1796;-29;-722;13
0;37,42;9,78;-7180;-15496;-2444;183;-1239;-177
0;38,56;14,37;-22008;-16404;1224;459;1132;330
0;37,81;11,43;4476;-17720;4256;614;364;525
0;39,09;6,44;23996;-16320;1984;741;-339;108
0;38,66;11,47;-7368;-16340;-1324;965;-1354;-243
0;39,74;15,84;-21760;-16712;904;1300;861;392
0;38,87;13,3;2956;-16388;3584;1389;423;627
0;39,77;8,13;20680;-18000;416;1369;-848;-98
0;39,43;12,3;-7912;-16728;192;1682;-1696;-241
0;40,55;16,68;-20420;-15520;-8;1987;886;421
0;39,41;15,67;508;-16472;2784;1940;454;618
0;40,56;10,61;23852;-17328;644;1858;-374;-61
0;40,14;14,31;-7828;-18224;996;2149;-1498;-175
0;41,45;18,26;-23412;-15336;1296;2431;185;379
0;41,91;13,93;13272;-15872;3672;2474;-72;600
0;43,1;8,79;25868;-16956;-296;2165;-1513;-12
0;42,34;13,08;-5780;-17708;-688;2319;-2135;-213
0;43,52;16,89;-24688;-16124;2188;2596;416;288
0;43,68;13,14;11368;-16716;4976;2526;297;627
0;44,73;8,34;25432;-17312;564;2287;-572;46
0;43,31;14,79;-1068;-16852;-1300;2328;-1001;-355
0;44,3;18,67;-21832;-15300;544;2446;795;129
0;43,73;17,09;2196;-14976;5976;2283;-228;505
0;44,58;12,35;23248;-17712;1192;2139;-462;-21
0;43,81;5,7;4468;-15908;-3588;2038;-1155;-329
0;44,63;9,76;-20956;-15848;1024;2013;850;-120
0;44,0;9,68;-604;-16148;7008;1823;-73;376
0;44,71;5,35;22120;-17588;1956;1748;-293;-4
0;43,96;-0,89;4844;-14980;-3520;1502;-1549;-355
0;44,63;3,01;-19368;-15148;2924;1486;837;124
0;43,89;2,57;1052;-15728;6376;1268;710;372
0;44,59;-1,48;23744;-17436;2016;1041;-355;42
0;43,66;-6,55;5452;-15892;-1612;755;-1818;-295
0;44,38;-2,62;-21300;-15212;3676;811;487;205
0;43,47;-2,67;488;-15788;5848;554;685;536
0;44,14;-6,5;24152;-16856;2132;289;-277;-31
0;43,22;-11,47;5828;-15796;-2160;2;-1377;-436
0;43,98;-7,24;-23780;-15000;2944;54;1070;251
0;42,95;-7,35;1032;-15896;5480;-228;1277;548
0;43,59;-10,86;24612;-16452;2916;-488;97;33
0;42,76;-6,52;-7308;-15840;-164;-701;-787;-405
0;43,41;-2,41;-23764;-15376;2632;-660;1396;161
0;42,18;-2,33;200;-16208;4724;-966;971;494
0;42,71;-5,92;22656;-15760;3184;-1206;-170;143
0;41,38;-1,73;-4352;-16552;-220;-1395;-963;-396
0;42,0;2,11;-24012;-15600;2940;-1325;966;162
0;40,5;2,13;80;-16032;3008;-1634;1143;528
0;40,82;-1,31;19580;-15976;4668;-1894;-25;208
0;39,33;1,8;-3164;-17312;1024;-2055;-891;-266
0;39,94;5,55;-23988;-15316;2052;-1948;567;189
0;38,61;7,77;-3148;-15988;2528;-2252;1065;582
0;39,06;3,86;22364;-16016;2940;-2498;-721;-64
0;37,39;-0,25;1992;-17580;60;-2551;-1254;-429
0;38,05;3,81;-24644;-15084;-208;-2482;938;53
0;37,2;6,33;-6744;-17812;4632;-2675;1805;477
0;37,52;2,9;20332;-16860;5752;-2781;-170;-14
0;36,86;-1,45;8652;-15916;-816;-2759;-1129;-273
0;37,42;2,57;-24400;-16492;-212;-2734;674;144
0;37,19;5,53;-12848;-17608;5356;-2700;1097;524
0;37,52;2,09;21284;-17756;5828;-2804;-508;134
0;37,36;-2,09;13552;-15960;-756;-2877;-945;-402
0;37,64;1,84;-20596;-17612;104;-2692;285;-219
0;37,19;4,85;-10396;-17400;4168;-2687;1239;440
0;37,62;1,21;20812;-16020;2984;-2578;0;167
0;37,73;-2,71;16996;-16444;256;-2783;-617;-312
0;37,7;0,73;-15344;-17304;2040;-2443;-1211;-343
0;37,89;3,98;-17312;-17264;4792;-2275;923;464
0;38,19;0,39;17860;-15660;1960;-2134;769;408
