Gas;PositionX;PositionY;Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw
40;3,77;15,67;-1152;-16548;-148;666;60;-19
40;5,14;-27,63;2136;-17024;-884;792;-325;107
40;5,92;6,36;-2284;-16704;-468;869;-198;-7
40;6,33;-14,31;2248;-17360;44;1021;-326;123
40;6,23;7,11;-1528;-16404;-48;1126;298;104
40;7,09;-10,81;3112;-17292;-88;1176;-429;130
40;7,65;7,54;-2604;-15904;16;1253;-293;85
40;8,31;-5,19;2880;-17280;1144;1397;141;196
40;8,17;9,25;-1672;-15936;492;1435;-531;135
40;7,77;17,87;-1072;-16896;924;1588;427;238
40;10,46;-1,26;6828;-17384;-712;1547;-373;187
40;12,51;13,56;-5752;-16172;1000;1716;28;250
40;13,54;-2,47;4788;-17300;560;1734;510;196
40;12,22;-19,58;868;-16592;-132;1692;-342;344
40;11,22;-24,41;792;-16488;956;1694;-1110;265
40;10,6;-11,79;-1440;-16440;864;1790;225;283
40;11,57;-23,33;4640;-17520;952;1764;-262;340
40;12,02;-36,82;3736;-16756;-612;1729;-588;218
40;12,61;-22,12;-3684;-15712;1348;1749;-183;242
40;13,39;-30,95;4652;-17108;1340;1768;422;249
40;11,93;-22,76;-244;-16708;364;1655;27;204
40;11,89;-32,54;3036;-17076;376;1574;-824;200
40;12,23;-17,46;-3688;-16148;404;1596;50;119
40;11,49;-16,12;128;-17092;1632;1557;583;170
40;13,24;-25,38;7380;-17024;972;1386;124;140
40;12,28;-10,53;-1248;-16584;-120;1283;-257;93
40;11,67;-2,66;-1456;-16416;1104;1263;-406;127
40;11,97;7,49;-3752;-16288;840;1173;241;78
40;11,99;1,22;2656;-16960;2156;1028;374;176
40;13,71;-8,38;8152;-16920;940;861;45;66
40;14,13;-0,1;-3968;-15300;1960;731;-442;108
40;14,04;7,74;-3260;-16332;1392;679;-405;109
40;13,95;16,18;-3440;-16228;664;540;-117;71
40;13,67;10,9;2140;-17116;2392;348;81;176
40;14,4;0,82;6028;-16428;-20;57;-931;100
40;14,8;7,6;-4288;-14992;2116;19;-436;119
40;14,5;13,3;-2724;-16152;1676;-39;-109;123
40;14,22;20,06;-3044;-15700;848;-218;64;49
40;14,82;11,56;6328;-17464;1500;-470;-308;235
40;15,38;2,39;6380;-16792;-64;-716;-433;147
40;15,33;8,59;-3640;-15108;1616;-782;-306;288
40;14,44;6,3;640;-16876;1520;-756;1216;118
40;13,62;4,54;560;-16792;1620;-957;1129;117
40;14,27;-2,04;6868;-17608;1992;-1183;150;234
40;15,37;-9,6;9036;-17008;-128;-1346;173;161
40;16,09;-3,24;-6368;-15184;2708;-1346;1;114
40;15,95;2,77;-4028;-16352;1640;-1359;557;82
40;15,61;8,67;-3412;-16424;1156;-1481;934;3
40;15,88;2,94;5996;-17740;2304;-1692;968;110
40;15,79;-4,14;4616;-16184;132;-1881;-919;3
40;15,76;1,04;-3992;-15116;2052;-1851;-293;38
40;15,89;6,15;-4880;-15808;2148;-1875;-178;-23
40;15,02;3,73;848;-16856;1384;-1993;1224;-4
40;15,7;-2,26;8620;-17860;1504;-2152;-36;112
40;16,48;-8,93;9180;-17280;-632;-2267;-389;-164
40;15,55;-4,2;-1140;-15368;676;-2223;-460;13
40;15,11;0,88;-2828;-16704;1248;-1985;979;-78
40;14,67;5,54;-2736;-16680;1320;-2045;1230;-108
40;15,03;0,37;6924;-18064;1940;-2185;665;25
40;15,96;-5,59;10440;-17520;108;-2248;196;-23
40;16,3;-0,36;-5912;-15064;1780;-2107;-14;-38
40;16,01;4,24;-3440;-16524;1436;-1981;545;-15
