Gas;PositionX;PositionY;Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw
100;-907,75;-176,23;532;-18360;3656;7250;-1305;-45
100;-572,01;-103,46;-1664;-18364;3836;7987;-2277;63
100;-412,72;-80,15;1348;-17832;4496;8550;-2116;259
100;-318,61;-54,41;-3344;-17700;4092;9020;-1060;-95
100;-255,55;-51,13;3368;-17688;4196;9490;827;211
100;-209,07;-36,41;-3640;-17932;4396;9792;269;229
100;-172,52;-37,32;4484;-17592;4240;10167;-1480;120
100;-143,34;-28,55;-2396;-17960;4700;10452;-1589;-18
100;-118,21;-29,97;4524;-17508;4448;10815;-1808;57
100;-96,54;-27,27;1260;-16616;5388;10889;82;167
100;-77,11;-24,68;976;-17624;4936;11022;-672;92
100;-59,13;-20,96;-112;-16156;5968;11038;-214;390
100;-42,71;-14,17;-3596;-16668;5376;11010;-1252;144
100;-28,1;-14,78;3504;-16016;5920;10907;-1004;153
100;-14,84;-8,92;-3632;-16316;5912;10793;-1513;-47
100;-2,6;-9,09;2824;-15184;6524;10587;-162;169
100;9,11;-3,52;-3840;-15368;6380;10316;-110;114
100;20,57;-6,66;7376;-14564;6648;10180;-203;81
100;30,47;-1,04;-4868;-14384;6984;9779;-869;209
100;40,04;-4,35;7556;-13576;7256;9528;-633;-14
100;47,7;-0,22;-3008;-13636;7220;8979;-274;-214
100;54,78;-3,01;5656;-13508;6932;8571;-727;-177
100;60,75;1,36;-3596;-13044;7168;8041;70;-21
100;65,75;0,6;2288;-13120;7264;7801;-1201;-95
100;70,69;1,59;304;-11516;8612;7167;-57;-100
100;74,62;-0,32;3884;-12380;7424;6609;-985;-87
100;78,25;1,76;-1312;-11176;8464;5967;236;-19
100;80,92;1,76;1184;-11992;7936;5532;-908;175
100;83,75;2,22;704;-10256;8748;4817;118;19
100;85,48;2,38;828;-11708;8004;4208;-893;49
100;87,73;2,66;912;-9580;9148;3633;477;517
100;88,88;3,84;-760;-11028;8204;3079;-661;86
100;90,48;3,72;1292;-9068;8972;2293;378;590
100;91,12;4,59;-524;-10804;8536;1760;-625;-70
100;92,11;3,2;3344;-9380;8712;1091;640;551
100;92,52;5,37;-2752;-10288;8708;457;-256;24
100;93,0;4,23;2656;-8884;8348;-103;549;507
100;92,96;5,7;-1836;-10324;8872;-775;-387;167
100;93,42;3,55;5432;-9508;9396;-1370;1560;677
100;93,36;6,81;-4892;-10204;8860;-1917;2524;171
100;93,14;5,49;3440;-9376;8652;-2641;2940;414
100;92,51;7,54;-3648;-10664;8720;-3212;-1371;171
100;92,54;4,67;6764;-9792;9652;-3761;-734;349
100;91,42;6,96;-3384;-11396;8244;-4305;1393;61
100;90,62;6,42;1620;-10220;9128;-4719;1175;63
100;89,48;8,14;-3244;-11400;8580;-5244;-968;-303
100;89,28;5,18;7764;-10264;9832;-5513;187;-89
100;87,74;7,43;-3464;-12168;7740;-6119;1499;-497
100;86,93;5,53;4540;-10752;9332;-6456;273;140
100;85,51;7,69;-4076;-12484;8328;-6899;236;-130
100;84,9;4,98;7500;-11268;9488;-7229;1096;-152
100;83,25;7,43;-4332;-13128;7420;-7405;524;-26
100;82,23;5,8;4144;-11896;9636;-7645;348;-399
100;80,85;8,06;-4772;-13204;8536;-8104;571;-265
100;79,87;5,03;7876;-13052;8408;-8180;554;-447
100;78,32;7,63;-5000;-13676;7456;-8412;958;-327
100;77,14;4,69;7020;-13148;7612;-8720;318;-98
100;75,66;5,43;-1116;-13360;8684;-8816;1203;-76
100;73,72;3,78;3164;-15272;6560;-8824;224;-420
100;72,05;4,54;-948;-14492;7796;-8962;1542;-67
100;70,27;5,32;-1348;-15720;7556;-9121;198;-247
100;68,6;4,92;1064;-15052;7424;-9173;823;299
100;67,05;5,24;-516;-15524;7812;-8985;174;-328
100;65,42;5,36;156;-15092;6852;-8924;1479;309
100;63,73;6,39;-1720;-16264;6352;-8807;419;-303
100;62,29;5,96;984;-15812;7264;-8769;632;-30
100;60,74;5,9;140;-16672;6572;-8529;306;-152
100;59,28;6,16;-328;-15932;6320;-8343;780;309
100;58,03;8,97;-5364;-17052;5080;-7983;233;-97
100;57,14;6,75;4908;-15732;6684;-7611;900;-18
100;56,03;9,0;-4544;-17120;5612;-7332;-17;-79
100;55,01;7,89;2040;-15828;6472;-6998;662;-66
100;54,5;10,8;-7560;-16556;6272;-6721;808;-442
100;54,18;7,19;9048;-16396;5288;-6111;610;94
100;53,46;9,56;-5084;-16780;5684;-5675;682;95
100;52,44;6,87;3844;-17368;4164;-5269;-628;62
100;51,76;8,58;-3508;-16460;5920;-4886;661;-276
100;50,96;5,86;4132;-17136;4168;-4280;-537;-201
100;50,48;7,9;-4128;-16012;5508;-3734;546;214
100;49,85;7,28;728;-16372;5624;-3261;-615;-17
100;49,06;6,18;1472;-16984;4296;-2779;421;93
100;48,49;4,59;2276;-16596;4588;-2022;-720;-40
100;48,16;6,18;-2980;-16372;5172;-1433;122;103
100;47,8;6,82;-1440;-16340;5248;-983;-820;349
100;47,44;6,37;600;-15908;4780;-306;278;720
100;47,03;5,63;756;-17096;4424;300;-1136;216
100;46,54;6,14;-784;-16716;3520;700;-641;638
100;46,52;4,91;1980;-16816;5704;1349;-1366;196
100;46,22;5,51;-760;-16388;3700;1966;436;371
100;46,14;5,52;-228;-17232;5064;2465;-449;22
100;46,12;6,54;-1880;-16440;4724;2770;-146;223
100;46,21;6,91;-1016;-16440;5404;3281;-492;113
100;46,15;6,57;412;-16116;4212;3775;433;121
100;46,25;5,71;1272;-16580;5044;4161;-329;112
100;46,62;3,16;5172;-16572;4476;4436;-305;158
100;46,83;4,56;-3024;-17148;5140;4759;-826;-472
100;46,94;4,6;-184;-16224;4884;5190;-170;-30
100;47,17;5,61;-2200;-16352;5164;5446;-637;-146
100;48,02;2,93;7632;-15344;5752;5670;-242;252
100;48,52;5,18;-5700;-16684;5276;5876;-254;-243
100;49,45;2,56;8400;-15520;6408;6097;-194;388
100;49,82;3,81;-3020;-15944;6124;6315;-132;229
100;50,38;1,29;6248;-15808;5296;6500;-1053;44
100;50,82;2,9;-4156;-15636;6240;6517;-350;-74
100;51,27;0,59;5788;-15924;5420;6549;-764;95
100;51,57;1,32;-1608;-14820;6484;6468;7;383
100;51,78;0,03;3012;-16068;6080;6558;-871;-257
100;52,07;0,78;-1724;-14420;6536;6498;-232;492
100;52,3;-0,4;2852;-15752;6524;6590;-1243;79
100;52,42;-0,1;-584;-14752;6204;6433;-455;-148
100;52,57;-0,05;-176;-15068;6744;6334;-981;-193
100;52,73;-0,7;1884;-14136;6556;6025;-3;152
100;52,71;-0,25;-1032;-14716;6136;5835;-802;-102
100;53,08;-1,79;4784;-13172;6692;5664;-119;61
100;53,45;0,59;-7224;-14088;6028;5366;-310;77
100;53,89;-0,8;5008;-12816;7936;5123;38;-12
100;54,05;0,2;-2792;-13360;7820;4703;-34;94
100;54,18;-1,5;5160;-13220;6548;4480;-459;63
100;54,38;-0,31;-3716;-12720;8164;4129;-318;46
100;54,7;-2,27;7456;-12700;7320;3623;-32;249
100;54,73;-0,76;-4332;-12588;7556;3200;210;115
100;54,8;-2,61;6452;-12608;6840;2858;-159;174
100;54,72;-1,22;-3984;-12400;7824;2324;311;-40
100;54,88;-3,02;7312;-12100;7624;2082;184;221
100;54,79;-1,34;-5176;-12124;7772;1513;257;-84
100;54,85;-3,51;8616;-12392;7000;1184;-376;354
100;54,71;-1,67;-5864;-12264;7888;769;429;560
100;54,79;-3,51;8252;-11460;7980;309;512;461
100;54,55;-2,4;-3132;-11344;8616;-87;526;306
100;54,23;-4,34;7348;-12632;6844;-575;-239;118
100;54,0;-2,54;-6060;-11800;8628;-1119;639;345
100;53,91;-4,69;10724;-12460;6772;-1304;1870;198
100;53,79;-2,63;-6988;-11004;9112;-1846;2014;494
100;53,6;-5,18;11296;-13228;7040;-2046;-1413;311
100;53,28;-3,43;-6596;-11720;9004;-2596;-323;116
100;52,51;-4,3;3568;-13288;8008;-2770;38;93
100;52,07;-2,91;-4432;-11444;9100;-3153;731;-141
100;51,38;-4,92;7640;-13972;6896;-3405;-776;72
100;50,76;-4,09;-2072;-11968;9004;-3591;593;77
100;49,9;-4,24;1132;-13860;8888;-3981;-171;-169
100;49,16;-3,54;-1636;-12212;8616;-4207;453;189
100;48,09;-3,61;596;-14168;7376;-4252;-293;-380
100;47,45;-4,19;3236;-12208;8720;-4394;1102;66
100;46,6;-4,08;224;-13836;8788;-4652;-56;-210
100;45,5;-4,3;1172;-13844;6828;-4869;192;107
100;44,59;-4,31;792;-14136;8256;-4960;334;-390
100;43,85;-4,63;2080;-12884;8384;-4993;872;-156
100;42,76;-3,61;-2296;-14944;6736;-5152;207;-170
100;41,83;-3,82;1304;-13728;7228;-5103;581;-254
100;40,92;-2,2;-4432;-14968;6804;-5320;406;-239
100;40,36;-4,08;7636;-13972;6812;-5367;442;-77
100;39,53;-2,35;-4804;-15032;7060;-5416;983;-337
100;39,09;-4,43;8856;-14272;6628;-5412;442;116
100;38,51;-2,29;-7280;-15072;7368;-5467;613;-380
100;37,51;-3,2;2708;-15668;6256;-5322;-279;-57
100;36,71;-3,02;272;-14344;7440;-5304;1102;293
100;35,82;-3,94;2804;-15576;6300;-5098;-363;-309
100;35,08;-2,96;-2276;-14728;7080;-5005;629;-5
100;34,15;-2,41;-1136;-15872;6036;-4924;-284;-6
100;33,33;-2,4;532;-15228;6484;-4904;816;-64
100;32,51;-1,9;-1100;-15856;6132;-4537;-382;-202
100;31,88;-2,04;828;-14924;6760;-4335;410;159
100;31,2;-1,21;-1908;-15704;6180;-4062;44;-67
100;30,71;-2,27;3468;-15088;6336;-3897;609;-158
100;30,18;-1,32;-2432;-15652;6440;-3636;-237;109
100;29,88;-2,89;5356;-15640;6392;-3482;245;311
100;29,43;-1,47;-3600;-16056;5984;-3168;-90;-251
100;29,26;-3,24;6044;-15860;6180;-2744;113;212
100;29,09;-1,17;-6048;-15880;5784;-2438;-135;131
100;29,02;-3,14;6236;-15400;5660;-2091;-281;16
100;28,92;-1,19;-5620;-15988;6132;-1867;291;-175
100;28,94;-2,96;5852;-15368;6388;-1545;-568;131
100;28,7;-2,41;-1148;-15588;6368;-1290;-23;230
100;28,4;-3,75;3148;-16448;4880;-788;-673;-92
100;28,27;-3,08;-1344;-15356;6232;-495;160;550
100;28,02;-3,57;1140;-16064;5252;-91;-995;93
100;28,02;-2,27;-3216;-15172;5800;197;-507;389
100;28,03;-3,62;3608;-16264;5920;486;-1206;434
100;27,95;-2,62;-1872;-15444;5316;752;312;195
100;27,87;-3,01;1092;-16112;5656;965;-496;185
100;27,96;-3,82;2592;-15076;5828;1268;558;525
100;28,0;-2,44;-3272;-16152;5416;1525;-651;388
100;28,24;-3,37;3048;-14932;6280;1832;333;207
100;28,27;-2,39;-2120;-15816;5408;2034;-517;350
100;28,52;-4,1;5120;-15704;5464;1992;-175;236
100;28,89;-1,97;-6364;-16040;5640;2185;-513;-220
100;29,13;-3,44;4492;-15908;5764;2447;101;151
100;29,34;-1,77;-4080;-15920;5712;2588;320;-103
100;29,95;-3,91;7984;-15016;5852;2704;82;-69
100;30,45;-1,51;-7528;-15564;5648;2788;181;-221
100;31,19;-3,84;9752;-15228;5932;2982;265;-46
100;31,34;-3,05;-1652;-15232;6192;3125;129;-167
100;31,55;-4,68;4564;-15580;5360;3200;-660;189
100;31,73;-3,93;-1600;-15632;6820;3179;178;-295
100;32,07;-5,74;5704;-15208;5668;3290;-688;164
100;32,29;-5,6;224;-14384;6828;3295;120;170
100;32,3;-6,12;1548;-15656;5612;3413;-739;128
100;32,55;-6,1;588;-14380;7096;3366;-3;-23
100;32,68;-6,98;2784;-15196;6132;3332;-667;231
100;32,8;-6,73;128;-13892;6388;3134;433;508
100;32,74;-6,51;-240;-15760;5840;3144;-1019;42
100;32,99;-6,52;740;-13876;7396;3095;-30;151
100;33,19;-5,04;-3924;-14756;6736;2924;-185;-242
100;33,32;-5,28;1400;-13576;6568;2864;613;540
100;33,46;-4,04;-3288;-14476;6692;2771;-479;162
100;33,59;-4,27;1300;-13324;6796;2709;392;245
100;33,92;-2,57;-5516;-14064;7324;2458;-135;-142
100;34,43;-4,36;7876;-13804;7560;2288;39;205
100;34,67;-2,37;-6368;-14036;6436;2117;-370;-66
100;34,88;-3,68;5048;-13700;7136;2037;291;90
100;34,85;-2,38;-3388;-14340;6812;1688;322;-19
100;35,19;-4,05;6680;-12956;7280;1526;-196;264
100;35,23;-2,38;-4808;-13640;6688;1328;107;-11
100;35,05;-3,76;3796;-13888;5716;1186;-841;22
100;35,0;-2,95;-1992;-13688;7772;797;450;-65
100;35,01;-4,54;5500;-13496;6528;604;-471;205
100;34,92;-3,09;-4008;-13840;7248;361;539;141
100;34,65;-3,74;2136;-13864;6556;305;-355;35
100;34,61;-3,59;152;-12704;8284;-40;266;246
100;34,34;-4,58;3212;-13828;6588;-254;-505;43
100;34,23;-4,38;200;-12940;8144;-499;596;439
100;33,83;-4,17;-248;-14404;6932;-589;-382;70
100;33,68;-3,95;144;-12208;7608;-820;803;328
100;33,28;-3,84;104;-14324;7064;-982;-214;286
100;33,12;-4,32;2356;-12768;7760;-1272;538;347
100;32,87;-3,17;-3444;-13900;7556;-1442;-404;31
100;32,73;-3,39;1640;-12688;8172;-1541;967;448
100;32,39;-2,61;-2112;-14172;7516;-1672;-226;-7
100;32,32;-3,9;5396;-13408;7740;-1745;388;166
100;31,98;-2,44;-4052;-14020;6796;-2028;95;-347
100;31,91;-3,69;5384;-13248;7908;-2090;500;166
100;31,53;-2,07;-4640;-14768;6608;-2267;-18;-232
100;31,45;-3,8;6716;-13812;7128;-2199;-293;-208
100;31,24;-2,54;-3680;-13840;7892;-2249;557;140
100;31,18;-4,29;7036;-13768;7092;-2374;1;-124
100;30,92;-4,14;324;-13248;8148;-2563;639;-288
