Gas;PositionX;PositionY;Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw
100;815,92;-61,87;-5636;-18372;3484;7082;-832;131
100;562,62;-61,8;6284;-17728;3640;8416;-2621;128
100;426,34;-50,48;1188;-17876;4140;9381;-372;67
100;339,46;-36,4;-1560;-18096;4772;10108;-1630;82
100;277,77;-20,98;-5320;-17752;5116;10609;-1213;163
100;229,46;-8,83;-5204;-17108;5324;10898;328;104
100;188,38;-4,2;-1176;-16424;6040;10938;-645;99
100;153,06;-1,24;-492;-15924;6516;10767;-492;284
100;122,5;3,33;-2004;-14636;6860;10425;161;90
100;95,63;6,04;-1084;-13844;7172;9767;-292;79
100;72,42;3,79;2896;-13164;7340;9127;81;204
100;52,46;2,96;1860;-12460;8004;8287;474;124
100;36,3;-2,08;6384;-11712;7956;7258;-103;95
100;22,62;-5,95;5540;-10988;8228;6164;321;-72
100;12,07;-11,34;8536;-10572;8564;5012;-135;114
100;3,49;-16,63;9356;-10436;8520;3786;149;321
100;-3,23;-21,98;10112;-9916;8436;2503;-682;303
100;-8,41;-26,88;11060;-9776;8732;1220;-91;114
100;-13,69;-30,45;8080;-10388;8236;-86;-1266;174
100;-17,55;-34,34;10284;-10448;8268;-1460;-250;219
100;-20,44;-36,98;9864;-9888;8708;-2518;1600;276
100;-24,44;-37,47;4496;-10864;8352;-3690;-2626;188
100;-27,42;-38,63;6444;-10908;8208;-4747;-271;13
100;-30,92;-37,03;2492;-11752;8120;-5618;-1254;-212
100;-33,2;-36,98;4248;-11668;8280;-6499;-1781;-164
100;-36,29;-32,55;-532;-13396;7568;-7315;-377;-316
100;-38,82;-33,11;4556;-14084;7672;-7890;-1069;-266
100;-40,44;-26,21;-4384;-14188;8316;-8233;-461;-313
100;-42,08;-21,51;-2328;-14396;8240;-8709;-780;-294
100;-43,34;-15,28;-4380;-15080;7904;-8855;972;-282
100;-44,17;-8,72;-5884;-15280;7388;-8883;277;-386
100;-45,68;-5,39;-1716;-15980;7384;-8946;1250;-539
100;-46,96;-0,96;-3224;-16832;6656;-8816;1273;-393
100;-47,82;2,04;-2076;-15968;6700;-8423;962;-197
100;-47,91;5,93;-3632;-16044;7296;-7837;1686;-396
100;-48,46;5,68;780;-16576;5860;-7394;930;-137
100;-48,58;4,89;1400;-16512;5848;-6657;1271;67
