Gas;PositionX;PositionY;Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw
100;-1347,8;-126,67;104;-17808;4544;7317;-668;137
100;-730,89;-58,01;-1736;-17856;3680;8041;-1685;121
100;-492,74;-44,45;1184;-17624;4400;8661;-3067;42
100;-361,76;-34,27;388;-17284;4656;9064;-332;141
100;-275,79;-25,97;-204;-17732;4012;9578;-420;-3
100;-211,61;-20,56;112;-17240;4552;9879;402;255
100;-159,07;-9,11;-4616;-17756;5248;10168;-1239;107
100;-115,97;-14,13;5328;-17504;4748;10481;-1535;234
100;-79,23;-5,3;-3952;-17360;5396;10663;-1329;78
100;-45,09;-11,22;7368;-17176;5292;10897;-244;208
100;-16,43;-4,22;-2852;-16772;5700;10904;370;195
100;9,52;-10,26;7228;-16560;5500;10947;-923;215
100;30,5;-3,81;-2704;-16452;5664;10842;-539;-85
100;49,36;-9,64;6776;-16172;5844;10824;-1773;171
100;64,13;-2,69;-3412;-15980;5856;10670;-515;108
100;75,95;-2,47;892;-15892;6216;10625;-1948;128
100;86,02;-0,59;-224;-14616;7076;10318;231;201
100;94,27;-4,09;4056;-14940;6740;10070;-1461;35
100;100,85;-0,78;-1580;-13792;7452;9664;-139;163
100;105,39;2,63;-1972;-14580;6668;9396;-1745;-230
100;109,59;3,64;-188;-13040;8120;8971;-206;-64
100;112,08;5,22;-968;-14028;7296;8540;-1616;2
100;114,56;6,55;-808;-12296;8264;8013;547;-35
100;116,2;11,51;-5024;-13224;7204;7654;-793;-22
100;117,52;10,0;1576;-11440;8212;7113;322;80
100;118,1;12,78;-3340;-12468;8016;6521;-961;-12
100;118,56;13,08;-584;-10772;8276;5878;693;101
100;118,43;14,55;-2296;-11732;8200;5391;-1190;-48
100;118,83;10,66;4748;-10476;8548;4781;793;287
100;118,85;14,75;-6360;-11488;8464;4125;-457;160
100;118,72;12,43;2628;-9728;8932;3548;791;180
100;118,15;14,91;-4296;-10892;8800;2977;-702;-29
100;118,48;9,47;8768;-9760;8824;2245;572;257
100;118,13;13,7;-7372;-10148;8468;1675;38;147
100;117,48;10,17;5056;-9520;8788;970;1046;464
100;116,85;13,92;-7356;-10436;9148;278;117;420
100;116,62;8,88;9108;-9548;9200;-291;134;416
100;115,4;11,83;-5316;-10244;8856;-1015;818;127
100;115,13;6,95;10452;-9532;9248;-1569;2111;407
100;114,01;10,77;-7012;-10336;9108;-2075;3229;189
100;112,53;9,77;1416;-9492;9356;-2783;1543;200
100;110,29;10,15;-1272;-10636;7860;-3289;-1257;53
100;109,94;5,69;11064;-9788;10504;-3846;488;271
100;108,12;8,12;-4260;-11012;8856;-4358;2192;72
100;106,68;5,93;3968;-10020;9544;-4777;57;94
100;104,53;8,24;-4320;-11836;8044;-5379;176;60
100;103,94;3,94;11672;-10428;9752;-5689;1260;98
100;101,57;5,64;-2896;-12208;7940;-6236;690;-394
100;100,2;3,03;5736;-10768;9536;-6573;143;-48
100;98,23;6,15;-6032;-12420;7844;-7058;1079;-206
100;97,3;2,29;10884;-11640;9376;-7352;1315;-221
100;95,0;4,81;-4572;-13332;7396;-7546;324;-232
100;93,78;1,71;8048;-11736;9332;-7918;773;-93
100;91,39;4,01;-3912;-13860;7200;-8283;1046;-521
100;89,97;0,41;9064;-13252;8028;-8391;248;27
100;87,87;2,54;-4004;-14048;7972;-8650;852;-419
100;86,81;-1,39;11624;-13632;8044;-8850;256;-344
100;84,66;0,72;-3652;-14748;7760;-9055;1328;-331
100;82,37;-0,91;3084;-15216;6996;-9075;-410;-177
100;80,23;-0,25;-816;-14736;7600;-9161;802;116
100;78,11;-2,32;3952;-15532;6488;-9112;-485;-199
100;76,15;-2,39;868;-15264;7720;-9185;1396;-134
100;74,24;-1,01;-2424;-15780;7500;-9223;-71;-335
100;72,42;-1,59;1724;-15448;7452;-9178;1251;76
100;70,54;0,02;-2824;-16028;6508;-9021;-582;-126
100;68,78;0,32;-120;-15820;7060;-8833;1391;-18
100;67,18;2,6;-4364;-16728;6344;-8503;259;-313
100;65,6;1,95;1388;-15932;6744;-8261;888;-79
100;64,01;4,12;-3880;-16832;5440;-7979;-88;-149
100;62,52;4,38;-384;-16100;6424;-7778;1210;8
100;61,29;6,3;-4184;-16680;6196;-7335;-221;-350
100;60,71;3,18;8196;-16060;6700;-6880;851;-38
100;59,87;6,31;-7080;-16736;5336;-6484;482;-59
100;58,92;3,82;4792;-16140;5596;-6024;608;159
100;57,99;6,41;-5460;-17248;5216;-5627;21;-102
100;57,73;2,55;9992;-16508;4860;-5251;130;208
100;56,87;4,4;-3520;-16480;5820;-4729;980;256
100;56,54;0,73;8628;-16864;4496;-4135;-157;320
100;55,87;2,63;-3808;-16484;5824;-3644;180;161
100;55,53;-0,52;7196;-16636;4752;-3052;447;221
100;54,94;1,96;-4512;-16528;4876;-2674;503;61
100;54,81;-1,48;8040;-16784;4504;-2024;-751;267
100;54,23;-0,19;-2080;-16524;5368;-1379;396;498
100;54,26;-3,56;8108;-16528;4300;-728;-640;382
100;53,95;-1,95;-2848;-15900;5728;-241;253;328
100;53,32;-3,69;2324;-17488;3872;357;-1778;359
100;53,06;-2,57;-1996;-16040;5544;967;-771;425
100;52,9;-5,41;5256;-17484;3940;1620;-1698;81
100;52,5;-4,43;-940;-16560;4360;2142;981;472
100;52,28;-3,53;-1428;-16708;5048;2591;-947;64
100;52,0;-3,29;-168;-16380;4576;3050;-360;48
100;51,99;-1,48;-3592;-17016;5020;3466;-1362;-280
100;51,84;-1,54;392;-16560;4880;3948;666;97
100;52,05;0,7;-4984;-16808;5148;4297;-630;-200
100;51,89;0,33;612;-16592;4432;4734;-65;-71
100;52,2;2,68;-5524;-16744;4972;5124;-590;-11
100;52,7;0,37;6248;-16228;5784;5466;495;119
100;53,09;2,78;-5944;-16536;5324;5667;95;-114
100;53,92;-0,35;9800;-16076;5300;5965;-624;-106
100;54,32;2,12;-6136;-16196;5256;6217;103;-57
100;54,94;-0,93;8428;-16168;4824;6427;-952;193
100;55,09;-1,48;1464;-15496;6032;6587;215;257
100;55,21;-1,26;-748;-16132;6296;6767;-1667;-8
100;55,37;-2,09;1992;-15660;6140;6865;-485;88
100;55,51;-2,01;-368;-15972;6520;6974;-1661;-132
100;55,66;-2,65;1808;-15144;6240;6934;110;-27
100;55,72;-1,66;-2252;-16016;5972;6949;-981;-247
100;55,83;-1,25;-876;-15028;6444;6889;-475;88
100;55,94;-0,08;-3036;-15284;6164;6840;-1211;3
100;56,06;0,39;-1020;-14572;6728;6692;103;180
100;56,44;2,65;-7232;-15424;6260;6464;-421;-2
100;57,03;0,68;6860;-13316;7564;6352;53;197
100;57,32;2,9;-7196;-15128;6296;6059;-477;-164
100;57,77;1,33;5436;-12852;8024;5908;282;-2
100;58,07;3,5;-7716;-14596;6712;5604;-632;-183
100;58,51;0,69;9872;-13996;5912;5283;-581;8
100;58,74;2,08;-4684;-12912;8408;4908;341;-4
100;59,24;-0,68;11360;-13660;6488;4616;-147;203
100;59,52;0,97;-6232;-12436;8704;4232;-149;-20
100;59,57;-1,06;6588;-13000;7308;3743;-1421;243
100;59,33;0,21;-3364;-12324;7068;3273;499;31
100;59,62;-2,27;10544;-12936;7636;2929;-905;135
100;59,5;-0,69;-5048;-12368;8128;2524;409;137
100;59,01;-1,44;1912;-12484;7132;2022;-1292;110
100;58,49;-1,67;1176;-12112;7216;1622;741;287
100;58,24;-3,36;5748;-12272;7756;1133;-1448;87
100;57,79;-2,32;-2684;-12256;8168;649;827;110
100;57,91;-4,73;11196;-11964;7828;236;-861;303
100;57,45;-5,05;2172;-11272;8324;-282;1128;552
100;56,73;-6,13;3452;-12372;6948;-630;-1003;285
100;56,25;-5,64;-280;-11616;9144;-1048;1585;184
100;55,72;-7,29;6860;-12484;7032;-1502;636;90
100;55,25;-5,96;-2920;-10784;8540;-1808;2196;261
100;54,52;-7,12;3916;-12612;7884;-2166;-1924;5
100;53,97;-6,58;-600;-11420;9416;-2624;1152;394
100;53,19;-7,59;4264;-12888;7872;-2906;-132;-123
100;52,51;-6,31;-3472;-11744;8276;-3249;307;114
100;51,65;-5,71;-1956;-13040;8472;-3576;-1623;47
100;50,87;-5,07;-760;-11916;8616;-3897;1829;-4
100;49,93;-4,47;-1500;-13024;7988;-4106;-488;26
100;49,19;-4,36;452;-12096;9008;-4348;560;-2
100;48,37;-3,07;-4400;-13592;8520;-4663;-478;-359
100;47,42;-3,43;2140;-12704;7676;-4903;1427;139
100;46,52;-1,82;-5324;-14104;7412;-4980;-506;-74
100;45,42;-1,7;180;-13288;7112;-5271;775;25
100;44,61;0,38;-7036;-14448;6956;-5368;366;-278
100;43,79;-0,23;2816;-13120;8348;-5547;1345;169
100;42,76;1,69;-5372;-14600;6044;-5742;868;-2
100;41,91;1,12;2612;-13472;8128;-5836;1642;159
100;41,07;2,86;-5988;-14800;7196;-5893;378;-201
100;40,56;0,8;8460;-13908;7600;-5888;257;-206
100;39,56;2,53;-5068;-15404;6216;-5986;462;-228
100;39,04;0,78;7396;-14100;8040;-5926;842;-10
100;38,14;2,5;-5284;-15696;6560;-5918;646;-331
100;37,45;0,32;7420;-15264;6216;-5859;-212;-16
100;36,64;1,37;-2968;-14816;7632;-5849;1169;-132
100;35,89;-0,61;6104;-15456;6104;-5732;-536;69
100;35,01;0,47;-2808;-15420;6748;-5602;756;-152
100;34,07;0,75;-1020;-15796;6400;-5387;-953;56
100;33,36;0,73;412;-15128;7588;-5240;892;-45
100;32,49;-0,03;1748;-16140;6112;-4940;-711;85
100;31,84;0,52;-1384;-15284;7160;-4779;584;-8
100;31,08;-0,06;1264;-16044;6128;-4421;-863;-184
100;30,38;0,35;-772;-15520;6100;-4237;753;353
100;29,87;1,06;-2276;-16176;7092;-3934;-395;-77
100;29,22;1,4;-660;-15908;5880;-3649;651;117
100;28,82;2,52;-3444;-16224;6520;-3281;-269;-166
100;28,75;0,71;6416;-15552;6804;-2912;546;191
100;28,48;2,67;-5640;-16336;5384;-2617;130;-96
100;28,38;1,08;5020;-15624;6684;-2230;143;23
100;28,03;2,01;-2416;-16348;5848;-1920;57;-3
100;28,23;-0,46;8480;-15688;5820;-1608;-843;75
100;27,89;0,88;-2916;-16292;4980;-1311;279;65
100;28,15;-1,61;8468;-15896;5592;-849;-882;-6
100;27,87;-1,23;-572;-16032;5408;-506;533;197
100;28,06;-3,41;6896;-16112;5576;-127;-749;221
100;28,01;-2,76;-1364;-15684;6248;232;187;349
100;27,93;-3,62;1904;-15904;5648;591;-1407;-43
100;27,8;-3,3;-344;-15936;5412;802;418;259
100;27,87;-4,89;4024;-16008;5396;1148;-1422;-154
100;27,88;-4,89;472;-15456;5828;1311;330;14
100;27,97;-3,08;-4564;-16504;5012;1532;-998;1
100;28,09;-3,33;1240;-15228;6244;1764;908;262
100;28,3;-1,39;-5256;-15976;4860;1970;-1274;-30
100;28,79;-3,05;6012;-15072;6596;2244;438;104
100;29,2;-0,47;-7728;-16632;4612;2413;-4;-285
100;29,57;-1,65;4076;-15180;6752;2620;679;-24
100;29,93;0,72;-7044;-16284;4636;2781;-604;-77
100;30,51;-1,65;8172;-15668;5448;3039;-156;317
100;30,84;0,01;-4748;-15744;6264;3118;274;-95
100;31,25;-1,83;5736;-15176;5860;3192;-39;-24
100;31,68;0,2;-6516;-15892;6048;3286;-76;-99
100;32,21;-1,54;6352;-14940;6724;3472;393;169
100;32,47;-0,81;-1848;-15336;7008;3576;405;209
100;32,88;-3,0;6676;-15228;5208;3619;-523;268
100;33,14;-2,26;-1856;-15228;7312;3598;402;183
100;33,76;-4,43;8332;-14836;6144;3654;-148;127
100;34,0;-4,07;-540;-14724;7336;3643;305;2
100;34,17;-5,88;4800;-15012;5216;3605;-1376;-138
100;34,31;-4,69;-2884;-14836;6352;3453;-128;-99
100;34,85;-6,93;8380;-14468;5852;3443;-890;-209
100;35,16;-6,13;-1840;-13824;7792;3441;252;227
100;35,06;-6,82;1692;-14904;5500;3374;-1496;-42
100;35,38;-6,51;-176;-13400;8172;3213;349;239
100;35,43;-7,73;3744;-14892;6172;3097;-1129;88
100;35,48;-8,08;1852;-13976;6744;2890;363;157
100;35,68;-6,22;-5796;-14624;6496;2729;-1196;18
100;35,75;-6,41;1280;-13484;7168;2569;230;15
100;35,8;-5,13;-3912;-14556;6996;2375;-1356;122
100;35,84;-4,98;288;-13480;7488;2191;531;232
100;36,16;-2,69;-7864;-13888;6620;1985;237;44
100;36,43;-3,99;5472;-13072;7860;1741;356;33
100;36,7;-1,59;-8520;-13900;6212;1523;-14;69
100;36,89;-2,75;5136;-13096;8104;1283;894;165
100;36,66;-1,49;-3140;-14056;6548;965;578;-154
100;37,03;-3,31;8176;-12692;8072;787;-69;243
100;36,75;-2,12;-2924;-14016;6648;553;653;-49
100;36,87;-3,32;4992;-12552;8164;396;68;195
100;36,57;-2,12;-3168;-14036;6796;105;280;324
100;36,51;-4,08;6852;-13604;6196;-31;-536;230
100;36,49;-2,83;-3708;-12888;8488;-268;995;261
100;36,29;-4,71;6280;-13968;6064;-497;-613;116
100;36,37;-3,38;-4400;-12252;8976;-681;591;119
100;36,07;-2,65;-2312;-13704;7732;-853;-825;100
100;35,72;-2,68;552;-13076;7432;-1083;327;245
100;35,47;-1,97;-2452;-13776;8372;-1198;-727;-25
100;35,11;-1,86;216;-12988;7492;-1451;729;152
100;34,87;-0,87;-3504;-13916;8372;-1559;-405;-162
100;34,91;-2,38;6800;-12992;8520;-1719;346;298
100;34,51;-0,86;-4348;-14040;6776;-1858;437;-10
100;34,68;-2,66;8656;-12888;8364;-1917;497;149
100;34,46;-0,93;-6200;-14404;7708;-2093;16;74
100;34,23;-2,91;7068;-14264;6756;-2209;-972;31
100;33,98;-2,13;-2056;-12952;8504;-2358;813;116
100;33,49;-3,01;2736;-14460;7316;-2472;-1000;-46
100;33,17;-2,96;556;-13116;8288;-2651;793;152
100;32,64;-2,25;-2032;-14932;7404;-2678;-419;-237
100;32,26;-2,65;2004;-13392;7708;-2762;865;179
100;31,95;-1,25;-4676;-14472;7652;-2751;-132;-21
100;31,5;-1,41;964;-13444;7256;-2844;750;130
100;31,11;-0,06;-4320;-14448;7068;-2906;-267;18
100;31,22;-1,95;8664;-13480;7988;-2920;379;-63
100;30,82;-0,19;-5228;-14864;6560;-2998;576;170
100;30,86;-2,16;8636;-13724;7276;-2983;576;233
100;30,55;-0,15;-6420;-15112;6440;-3006;391;-46
100;30,25;-2,08;6288;-14896;6384;-3024;-866;-17
100;29,87;-1,41;-1576;-14108;7516;-2996;700;97
100;29,71;-3,52;7580;-14968;6316;-2915;-711;169
100;29,38;-2,82;-1684;-14292;7776;-2912;590;218
100;28,85;-1,91;-2520;-15304;6268;-2880;-958;57
100;28,38;-1,68;-136;-14316;6632;-2824;762;166
100;27,95;-1,28;-1276;-15284;6956;-2687;-884;-70
100;27,57;-0,58;-1620;-14380;6712;-2662;585;170
100;27,12;0,21;-2328;-15488;6160;-2479;-1041;-250
100;26,94;-0,39;2364;-14232;7508;-2415;839;-128
100;26,75;1,31;-5336;-15592;6456;-2304;87;-246
100;26,47;0,92;1380;-14680;6892;-2212;757;87
100;26,3;2,72;-5608;-15684;5984;-2123;-21;-434
100;26,67;0,35;10308;-14848;6960;-1914;56;164
100;26,47;1,81;-4156;-15664;6400;-1780;613;-182
100;26,79;-0,39;9140;-14752;6924;-1612;243;283
100;26,72;1,61;-6064;-15700;5872;-1507;442;-81
100;26,65;-0,6;6268;-15588;5364;-1421;-1149;63
100;26,51;-0,02;-1376;-14916;7104;-1321;777;-12
100;26,68;-2,38;8076;-15404;5752;-1105;-993;229
100;26,57;-1,66;-1724;-15428;7192;-1004;587;78
100;26,62;-3,78;6560;-15580;5512;-765;-839;301
100;26,46;-3,93;848;-14624;6240;-597;371;454
100;26,35;-4,64;1972;-15756;6656;-374;-1301;86
100;26,31;-4,38;-200;-14572;6780;-237;310;379
100;26,22;-5,05;1888;-15780;6456;-50;-1200;168
100;26,12;-4,26;-1480;-15284;6292;-5;640;267
100;26,06;-3,5;-1948;-15256;6256;170;-961;-254
100;26,03;-2,05;-3340;-15320;5728;312;558;8
100;26,11;-1,15;-2848;-14920;6644;455;-1321;-201
100;26,02;-0,52;-1276;-15172;5876;555;464;145
100;26,3;1,71;-7180;-15696;5544;614;-24;-348
100;26,46;0,9;2696;-14672;7108;730;669;17
100;26,8;2,99;-7288;-15436;5904;799;-338;-143
100;26,91;2,25;2200;-14844;6804;986;508;211
100;27,09;3,85;-5000;-15456;6192;1098;101;-53
100;27,68;1,67;8608;-14736;7048;1189;96;-164
100;27,96;3,71;-6736;-15484;5852;1193;93;-128
100;28,59;1,47;9388;-14808;7124;1240;307;298
100;28,73;2,6;-3356;-14920;6880;1253;609;359
100;29,24;0,12;9132;-15128;6012;1330;-597;361
100;29,45;1,66;-4832;-14928;6772;1416;339;98
100;30,02;-0,82;9512;-14776;6224;1457;-736;50
100;30,2;0,53;-4068;-14868;7072;1478;504;110
