Gas;PositionX;PositionY;Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw
100;212,41;232,42;-4416;168;-15500;-616;458;2386
100;155,06;200,48;-4412;-136;-15488;726;-1062;-2873
100;133,21;188,48;-4488;-488;-15532;29;-373;-261
100;121,69;182,02;-4412;-60;-15484;-621;452;1979
100;114,08;177,77;-4272;80;-15484;-67;-237;67
100;108,09;174,47;-4380;-248;-15548;372;-668;-1521
100;103,22;171,79;-4468;-360;-15560;-68;-174;209
100;99,32;169,64;-4352;-88;-15552;-365;83;1044
100;95,97;167,78;-4300;-48;-15476;-31;-258;-38
100;92,99;166,11;-4436;-228;-15528;123;-403;-541
100;90,46;164,67;-4484;-252;-15424;-113;-180;147
100;88,37;163,51;-4452;-224;-15572;-115;-127;325
100;86,7;162,61;-4320;-128;-15544;-29;-258;-21
100;85,42;161,86;-4356;-12;-15440;-84;-233;108
100;84,38;161,29;-4372;-84;-15596;-83;-180;143
100;83,52;160,83;-4360;-160;-15516;-9;-276;-108
100;82,84;160,46;-4452;-212;-15640;-39;-258;18
100;82,36;160,15;-4476;-164;-15464;-112;-166;249
100;82,03;160,0;-4364;-132;-15680;-100;-227;143
100;81,8;159,9;-4328;-144;-15500;-29;-257;-12
100;81,67;159,82;-4404;-120;-15524;-52;-212;30
100;81,6;159,74;-4452;-120;-15464;-89;-186;131
100;81,6;159,74;-4384;-104;-15544;-65;-194;73
100;81,64;159,76;-4368;-100;-15532;-75;-218;93
100;81,68;159,83;-4332;-148;-15592;-75;-212;102
100;81,76;159,86;-4384;-132;-15436;-68;-213;95
100;81,82;159,92;-4420;-200;-15648;-61;-225;123
100;81,9;159,96;-4432;-200;-15520;-55;-245;39
100;82,02;160,0;-4444;-144;-15512;-54;-165;84
100;82,19;160,05;-4428;-44;-15424;-98;-221;158
100;82,34;160,06;-4524;-80;-15412;-78;-152;215
100;82,5;160,17;-4344;-76;-15600;-94;-244;47
100;82,62;160,23;-4384;-136;-15456;-13;-301;-108
100;82,69;160,28;-4492;-284;-15544;-51;-256;28
100;82,83;160,39;-4324;-144;-15564;-141;-152;252
100;82,99;160,51;-4348;-56;-15676;-109;-176;170
100;83,11;160,56;-4476;-152;-15608;-39;-221;15
100;83,23;160,66;-4352;-152;-15636;-65;-239;8
100;83,34;160,74;-4372;-188;-15548;-59;-226;55
100;83,45;160,78;-4476;-192;-15592;-106;-217;142
100;83,56;160,9;-4312;-164;-15676;-117;-185;196
100;83,67;160,95;-4444;-160;-15604;-61;-224;97
100;83,77;161,03;-4340;-188;-15600;-48;-260;-16
100;83,87;161,1;-4388;-172;-15684;-49;-269;2
100;83,97;161,16;-4424;-164;-15548;-90;-180;140
100;84,08;161,22;-4400;-148;-15540;-114;-204;170
100;84,19;161,27;-4412;-124;-15532;-88;-210;141
100;84,29;161,38;-4220;-136;-15544;-50;-196;29
100;84,4;161,41;-4424;-120;-15396;-57;-231;-8
100;84,48;161,44;-4440;-172;-15520;-61;-229;73
100;84,58;161,49;-4456;-132;-15620;-90;-173;167
100;84,67;161,52;-4456;-172;-15556;-128;-195;132
100;84,75;161,57;-4400;-152;-15588;-56;-221;65
100;84,84;161,61;-4424;-128;-15580;-54;-249;5
100;84,92;161,66;-4380;-168;-15536;-65;-244;54
100;85,0;161,69;-4424;-144;-15424;-80;-212;156
100;85,08;161,75;-4356;-152;-15536;-114;-194;173
100;85,16;161,78;-4424;-108;-15480;-72;-212;81
100;85,24;161,82;-4404;-144;-15624;-48;-239;38
100;85,32;161,87;-4364;-120;-15540;-78;-202;42
100;85,37;161,9;-4444;-224;-15536;-63;-186;97
100;85,45;161,97;-4216;-100;-15304;-66;-258;258
100;85,53;162,03;-4328;-60;-15612;-31;-131;204
100;85,6;162,04;-4468;-120;-15488;-108;-264;-11
100;85,67;162,08;-4408;-120;-15684;-53;-215;7
100;85,75;162,13;-4348;-84;-15556;-74;-201;86
100;85,8;162,16;-4440;-184;-15600;-111;-216;166
100;85,85;162,2;-4352;-172;-15524;-62;-188;99
100;85,9;162,24;-4340;-188;-15488;-72;-215;85
100;85,96;162,29;-4320;-132;-15604;-55;-215;38
100;85,99;162,3;-4440;-256;-15332;-45;-213;53
100;86,07;162,3;-4488;-56;-15468;-86;-248;106
100;86,14;162,34;-4384;-76;-15512;-101;-175;130
100;86,21;162,36;-4472;-60;-15628;-57;-212;94
100;86,26;162,36;-4524;-128;-15624;-82;-246;56
100;86,31;162,37;-4464;-168;-15520;-64;-261;67
100;86,36;162,42;-4312;-116;-15488;-80;-190;95
100;86,41;162,46;-4340;-180;-15468;-106;-183;127
100;86,45;162,48;-4448;-196;-15508;-99;-193;80
100;86,5;162,52;-4372;-108;-15632;-52;-194;77
100;86,54;162,55;-4388;-180;-15648;-63;-232;58
100;86,58;162,56;-4416;-152;-15432;-42;-212;85
100;86,62;162,58;-4448;-156;-15536;-91;-191;99
100;86,67;162,6;-4420;-120;-15484;-100;-217;94
100;86,71;162,62;-4436;-180;-15552;-84;-192;102
100;86,76;162,64;-4480;-108;-15676;-63;-238;64
100;86,81;162,64;-4460;-56;-15444;-35;-228;28
100;86,85;162,67;-4424;-188;-15680;-79;-190;101
100;86,9;162,71;-4324;-84;-15492;-82;-210;111
100;86,94;162,72;-4480;-140;-15528;-43;-212;94
100;86,98;162,75;-4364;-88;-15504;-43;-204;90
100;87,02;162,78;-4344;-132;-15608;-82;-232;47
100;87,06;162,8;-4396;-132;-15584;-72;-233;43
100;87,1;162,82;-4436;-140;-15536;-83;-185;121
100;87,13;162,85;-4428;-204;-15600;-77;-178;157
100;87,18;162,87;-4344;-40;-15488;-46;-213;86
100;87,22;162,9;-4388;-128;-15548;-71;-213;52
100;87,26;162,91;-4484;-92;-15632;-46;-202;80
100;87,3;162,93;-4420;-132;-15644;-77;-216;86
100;87,34;162,96;-4400;-72;-15828;-94;-199;102
100;87,38;162,99;-4392;-120;-15584;-79;-214;82
100;87,4;162,96;-4732;-144;-15724;30;-228;28
100;87,43;162,97;-4376;-168;-15432;-45;-277;85
100;87,48;163,02;-4276;-88;-15504;-145;-84;457
100;87,53;163,08;-4268;-12;-15632;-87;-153;99
100;87,54;163,07;-4388;-180;-15500;105;-443;-344
100;87,55;163,07;-4492;-280;-15476;-118;-163;-23
100;87,57;163,11;-4364;-216;-15536;-120;-129;382
100;87,63;163,14;-4220;-48;-15344;-136;-266;162
100;87,68;163,17;-4336;-56;-15596;-183;-180;159
100;87,72;163,22;-4276;-28;-15708;-3;-128;-2
100;87,71;163,2;-4288;-240;-15232;130;-571;-200
