Gas;PositionX;PositionY;Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw
100;0,0;0,0;0;0;0;0;0;0
100;0,0;0,0;0;0;0;0;0;0
100;0,0;0,0;0;0;0;0;0;0
100;0,0;0,0;0;0;0;0;0;0
100;0,0;0,0;0;0;0;0;0;0
100;0,0;0,0;0;0;0;0;0;0
100;0,0;0,0;0;0;0;0;0;0
100;0,0;0,0;0;0;0;0;0;0
100;0,0;0,0;0;0;0;0;0;0
100;0,0;0,0;0;0;0;0;0;0
100;0,0;0,0;0;0;0;0;0;0
100;0,0;0,0;0;0;0;0;0;0
100;0,0;0,0;0;0;0;0;0;0
100;2,0;2,0;2;2;2;2;2;2
100;0,0;0,0;0;0;0;0;0;0
100;2,0;2,0;2;2;2;2;2;2
100;0,0;0,0;0;0;0;0;0;0
100;0,0;0,0;0;0;0;0;0;0
100;2,0;2,0;2;2;2;2;2;2
100;0,0;0,0;0;0;0;0;0;0
100;2,0;2,0;2;2;2;2;2;2
100;0,0;0,0;0;0;0;0;0;0
100;10,59;-121,83;1924;-17740;432;-243;-779;542
100;8,93;-116,98;1652;-17248;-508;33;-747;289
100;11,15;-110,62;5412;-16616;-152;309;-255;244
100;14,78;-70,7;-8600;-15672;760;783;999;427
100;16,36;-47,37;-6800;-17728;3516;1279;852;461
100;15,54;-42,34;908;-17500;2860;1900;931;126
100;14,47;-38,53;568;-17048;1636;2504;1047;-64
100;13,88;-30,4;-856;-17300;2056;3160;-678;180
100;14,49;-20,84;-3724;-17268;3464;3781;-1180;267
100;14,72;-14,28;-2076;-17264;3388;4388;-984;113
100;14,85;-10,0;-1056;-17304;3388;5078;-1149;3
100;15,3;-11,22;2440;-17772;3764;5723;-949;190
100;16,15;-4,85;-4000;-17948;4300;6307;-872;142
100;16,62;-6,87;2684;-17688;3628;6966;-2442;24
100;16,98;-5,97;648;-17404;3828;7529;-968;176
100;17,76;-8,49;3756;-17740;3844;8109;-804;-41
